,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,a,0.604671,1.43642,0.604671,0.545579,2,2,1,2,0.5312,l,2016-08-21 20:15:00,0,0,1,0,0.05909199999999992,5.363636363636363,17.357142857142858
1,h,0.625251,2.33658,0.625251,2.33658,3,12,0,1,0.2787,l,2016-08-28 22:15:00,0,0,1,0,-1.711329,8.51063829787234,13.25
2,a,0.239631,0.708733,0.239631,0.708733,3,4,1,0,0.7943,w,2016-09-11 22:30:00,1,0,0,3,-0.4691019999999999,13.833333333333334,6.346153846153846
3,h,1.34212,1.53251,1.34212,1.53251,8,4,2,1,1.1662,w,2016-09-18 18:15:00,1,0,0,3,-0.19039000000000006,5.431818181818182,7.636363636363637
4,a,1.57519,0.887639,1.57519,0.887639,3,3,2,1,1.9716,w,2016-09-22 00:00:00,1,0,0,3,0.6875510000000001,7.829268292682927,10.333333333333334
5,h,2.14897,0.607158,1.40569,0.607158,2,3,3,1,2.6969000000000003,w,2016-09-24 20:30:00,1,0,0,3,0.7985320000000001,13.518518518518519,5.809523809523809
6,a,0.599527,1.38797,0.599527,1.38797,1,7,1,2,0.6795,l,2016-10-02 20:30:00,0,0,1,0,-0.7884429999999999,8.107142857142858,4.46875
7,h,1.53028,0.618302,1.53028,0.618302,10,1,3,2,2.1427,w,2016-10-16 18:15:00,1,0,0,3,0.9119780000000001,6.666666666666667,7.0
8,a,1.38084,3.52634,1.38084,3.52634,4,9,1,2,0.2715,l,2016-10-23 22:45:00,0,0,1,0,-2.1454999999999997,11.129032258064516,5.8
9,h,1.4373,0.338045,1.4373,0.338045,8,2,1,1,2.3183000000000002,d,2016-10-30 19:15:00,0,1,0,1,1.099255,3.32,16.055555555555557
10,a,0.151209,0.277247,0.151209,0.277247,2,3,0,0,0.9931000000000001,d,2016-11-06 19:15:00,0,1,0,1,-0.126038,9.1,7.931034482758621
11,h,2.15189,0.173272,2.15189,0.173272,5,1,1,0,2.7925999999999997,w,2016-11-20 23:45:00,1,0,0,3,1.9786179999999998,8.5,10.727272727272727
12,a,1.73341,1.05931,0.99013,1.05931,6,6,1,3,1.9857,l,2016-11-28 23:45:00,0,0,1,0,-0.06918000000000002,6.642857142857143,5.366666666666666
13,h,1.4438,0.988471,1.4438,0.988471,8,4,3,1,1.7156999999999998,w,2016-12-04 19:15:00,1,0,0,3,0.455329,10.545454545454545,5.371428571428571
14,a,0.562742,0.684846,0.562742,0.684846,9,5,0,1,1.1357,l,2016-12-11 23:45:00,0,0,1,0,-0.12210399999999999,5.413793103448276,8.89655172413793
15,h,1.74819,1.79023,1.00491,1.79023,5,10,2,1,1.3144,w,2016-12-19 23:45:00,1,0,0,3,-0.78532,7.291666666666667,9.238095238095237
16,h,1.15744,0.825588,1.15744,0.825588,6,5,0,0,1.6248,d,2017-01-08 15:00:00,0,1,0,1,0.33185200000000004,5.264705882352941,16.294117647058822
17,a,0.319775,1.61086,0.319775,1.61086,1,8,0,0,0.3557,d,2017-01-14 16:00:00,0,1,0,1,-1.291085,5.25,8.11111111111111
