,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,0.978788,0.399306,0.978788,0.399306,5,4,1,1,1.8794,d,2014-08-23 22:00:00,0,1,0,1,0.579482,6.666666666666667,15.8
1,a,1.31079,1.31774,1.31079,1.31774,4,3,0,1,1.318,l,2014-08-29 19:00:00,0,0,1,0,-0.006950000000000012,9.076923076923077,7.555555555555555
2,h,1.03628,0.763656,1.03628,0.763656,5,1,1,1,1.5613,d,2014-09-12 20:00:00,0,1,0,1,0.2726240000000001,6.0,8.333333333333334
3,a,0.603236,1.67935,0.603236,1.67935,2,12,2,1,0.5703,w,2014-09-21 11:00:00,1,0,0,3,-1.076114,9.85,5.409090909090909
4,h,0.263228,1.689,0.263228,1.689,1,11,0,1,0.32699999999999996,l,2014-09-24 19:00:00,0,0,1,0,-1.425772,13.25,4.903225806451613
5,a,0.72135,0.957268,0.72135,0.957268,2,6,1,0,1.0895,w,2014-09-28 16:00:00,1,0,0,3,-0.23591799999999996,9.458333333333334,6.684210526315789
6,h,2.34067,0.511144,1.59739,0.511144,2,1,2,2,2.6717,d,2014-10-04 21:00:00,0,1,0,1,1.086246,4.65625,6.916666666666667
7,a,0.336251,2.75077,0.336251,2.75077,4,8,0,2,0.1037,l,2014-10-19 20:00:00,0,0,1,0,-2.4145190000000003,6.212121212121212,4.871794871794871
8,h,0.310169,0.921626,0.310169,0.921626,2,4,0,1,0.5975,l,2014-10-25 15:00:00,0,0,1,0,-0.6114569999999999,6.766666666666667,4.303030303030303
9,a,1.32208,1.46581,1.32208,1.46581,2,1,1,2,1.2288999999999999,l,2014-11-02 18:00:00,0,0,1,0,-0.14373000000000014,6.12,9.033333333333333
10,h,0.710826,2.88307,0.710826,2.88307,2,13,1,2,0.15899999999999997,l,2014-11-08 15:00:00,0,0,1,0,-2.172244,11.833333333333334,3.782608695652174
11,a,0.0493305,1.26093,0.0493305,1.26093,0,4,0,0,0.3098,d,2014-11-24 19:45:00,0,1,0,1,-1.2115995000000002,14.777777777777779,6.260869565217392
12,h,0.80016,1.25863,0.80016,1.25863,9,2,0,1,0.9459,l,2014-12-01 19:45:00,0,0,1,0,-0.45846999999999993,5.575,4.0
13,a,1.39683,1.57541,1.39683,1.57541,0,1,2,5,1.2437,l,2014-12-08 16:00:00,0,0,1,0,-0.17857999999999996,6.782608695652174,10.272727272727273
