,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,3.97148,0.215658,2.45129,0.215658,15,0,4,1,2.9778000000000002,w,2020-08-28 19:00:00,1,0,0,3,2.2356320000000003,6.0,28.6
1,a,1.79726,0.231132,1.79726,0.231132,13,2,0,0,2.5669,d,2020-09-11 19:00:00,0,1,0,1,1.566128,5.153846153846154,15.875
2,a,2.17049,1.75168,1.4104,0.991589,10,3,1,2,1.6727,l,2020-09-15 19:00:00,0,0,1,0,0.41881100000000004,8.74074074074074,11.090909090909092
3,h,1.62529,0.714832,1.62529,0.714832,10,2,0,0,2.1487,d,2020-09-18 19:00:00,0,1,0,1,0.9104579999999999,2.911764705882353,13.52
4,a,0.818784,0.299841,0.818784,0.299841,11,4,1,1,1.8214000000000001,d,2020-09-27 15:00:00,0,1,0,1,0.5189429999999999,12.333333333333334,17.95
5,h,3.14327,0.376941,2.38317,0.376941,13,2,1,1,2.8918000000000004,d,2020-10-04 19:00:00,0,1,0,1,2.006229,7.0,21.3
6,a,4.16498,1.92587,4.16498,1.92587,8,6,3,2,2.6534000000000004,w,2020-10-18 11:00:00,1,0,0,3,2.23911,12.25,7.285714285714286
7,h,3.43243,1.89348,2.67233,1.13338,6,7,4,1,2.3367,w,2020-10-25 20:00:00,1,0,0,3,1.53895,18.88888888888889,6.961538461538462
8,a,0.421049,0.444747,0.421049,0.444747,6,9,1,1,1.2513,d,2020-11-01 20:00:00,0,1,0,1,-0.023697999999999997,13.8,7.935483870967742
9,h,3.30537,1.46951,3.30537,0.709414,9,5,2,1,2.539,w,2020-11-08 20:00:00,1,0,0,3,2.595956,3.914285714285714,8.741935483870968
10,a,1.12013,0.948811,1.12013,0.948811,5,1,1,0,1.5183,w,2020-11-22 16:00:00,1,0,0,3,0.1713190000000001,10.041666666666666,11.0
11,h,1.96635,0.334614,1.96635,0.334614,11,1,3,0,2.5716,w,2020-11-29 12:00:00,1,0,0,3,1.631736,6.833333333333333,18.5
12,a,1.81122,1.2421,1.81122,0.482,11,6,3,1,1.7792000000000001,w,2020-12-06 20:00:00,1,0,0,3,1.32922,11.041666666666666,16.772727272727273
13,a,0.833608,0.310118,0.833608,0.310118,6,3,1,0,1.8811,w,2020-12-13 20:00:00,1,0,0,3,0.52349,13.296296296296296,6.185185185185185
14,h,3.29974,1.28136,2.53965,0.521268,20,1,2,2,2.6339,d,2020-12-16 20:00:00,0,1,0,1,2.018382,7.638888888888889,21.23076923076923
15,a,3.1134,0.761993,2.35337,0.761993,7,8,4,1,2.8013999999999997,w,2020-12-19 20:00:00,1,0,0,3,1.591377,14.96,12.384615384615385
16,h,3.9821,1.10394,3.9821,1.10394,12,3,3,0,2.7771999999999997,w,2020-12-23 20:00:00,1,0,0,3,2.8781600000000003,9.636363636363637,25.72222222222222
17,h,1.82314,0.947234,1.06305,0.947234,9,6,3,2,2.0884,w,2021-01-06 20:00:00,1,0,0,3,0.11581600000000003,21.833333333333332,10.826086956521738
18,a,1.11618,1.14894,1.11618,1.14894,7,4,2,2,1.3654,d,2021-01-09 20:00:00,0,1,0,1,-0.03276000000000012,10.117647058823529,10.11111111111111
19,h,1.6386,1.4255,1.6386,1.4255,9,2,0,1,1.5227,l,2021-01-17 20:00:00,0,0,1,0,0.21310000000000007,6.833333333333333,15.818181818181818
20,a,2.19868,0.22255,2.19868,0.22255,1,0,5,0,2.7457,w,2021-01-24 20:00:00,1,0,0,3,1.97613,7.964285714285714,22.428571428571427
21,h,1.30049,0.73143,1.30049,0.73143,8,4,2,1,1.8620999999999999,w,2021-01-29 20:00:00,1,0,0,3,0.5690599999999999,8.483870967741936,26.75
22,a,2.26364,0.998017,2.26364,0.998017,12,5,1,0,2.3249000000000004,w,2021-02-03 20:00:00,1,0,0,3,1.2656230000000002,8.035714285714286,14.566666666666666
23,h,1.59649,0.242033,1.59649,0.242033,9,1,3,0,2.48,w,2021-02-06 18:00:00,1,0,0,3,1.354457,8.444444444444445,19.944444444444443
24,h,3.94358,1.75721,3.94358,1.75721,16,2,1,2,2.6378999999999997,l,2021-02-13 20:00:00,0,0,1,0,2.18637,9.391304347826088,16.1875
25,a,3.47483,1.46003,2.71474,1.46003,10,10,3,2,2.5158000000000005,w,2021-02-19 20:00:00,1,0,0,3,1.25471,9.0,17.8
26,a,0.581809,1.35641,0.581809,0.596316,4,3,1,1,0.6158,d,2021-02-28 20:00:00,0,1,0,1,-0.014506999999999937,16.736842105263158,12.4
27,h,1.94262,0.591174,1.94262,0.591174,10,4,1,0,2.42,w,2021-03-03 18:00:00,1,0,0,3,1.3514460000000001,11.033333333333333,9.72
28,a,1.53476,0.734344,1.53476,0.734344,21,1,1,1,1.9987,d,2021-03-12 20:00:00,0,1,0,1,0.8004159999999999,8.85,21.529411764705884
29,h,0.613014,1.6505,0.613014,1.6505,5,4,2,4,0.5709,l,2021-03-21 20:00:00,0,0,1,0,-1.0374860000000001,17.25925925925926,7.486486486486487
30,a,2.10812,0.672298,2.10812,0.672298,13,5,1,1,2.4084,d,2021-04-03 19:00:00,0,1,0,1,1.435822,7.666666666666667,17.95
31,h,2.84942,1.02157,2.84942,1.02157,6,5,3,0,2.5797,w,2021-04-11 19:00:00,1,0,0,3,1.8278499999999998,8.378378378378379,26.615384615384617
32,a,1.81278,1.21944,1.05269,1.21944,11,9,2,1,1.8575,w,2021-04-18 19:00:00,1,0,0,3,-0.16675000000000018,12.882352941176471,8.342857142857143
33,h,0.945519,1.87462,0.945519,1.87462,7,4,2,3,0.6817000000000001,l,2021-04-25 19:00:00,0,0,1,0,-0.929101,19.894736842105264,12.142857142857142
34,a,0.840692,2.11913,0.840692,1.35903,9,8,3,2,0.47719999999999996,w,2021-05-02 19:00:00,1,0,0,3,-0.518338,7.375,9.96
35,h,4.64266,0.61204,3.88256,0.61204,10,1,4,1,2.9602,w,2021-05-08 15:00:00,1,0,0,3,3.27052,8.733333333333333,21.0
36,a,2.84141,0.854315,2.84141,0.854315,10,3,5,2,2.6628,w,2021-05-16 19:00:00,1,0,0,3,1.987095,8.121212121212121,18.8
37,h,1.32809,1.47366,1.32809,1.47366,12,6,2,3,1.2089,l,2021-05-23 19:00:00,0,0,1,0,-0.14556999999999998,15.0,16.11764705882353
