,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,2.23456,0.842407,2.23456,0.842407,11,5,4,1,2.3863,1,0,0,3,1.392153,5.942857142857143,21.454545454545453
1,3.7547800000000002,2.9828770000000002,3.7547800000000002,2.9828770000000002,17,6,6,2,3.3326,2,0,0,6,0.7719029999999998,7.685714285714286,16.727272727272727
2,6.54299,3.9684190000000004,5.78182,3.9684190000000004,26,13,9,3,5.8530999999999995,3,0,0,9,1.8134009999999996,8.385070785070786,20.627705627705627
3,7.7435599999999996,4.585809,6.98239,4.585809,37,13,12,3,7.6873,4,0,0,12,2.3965809999999994,7.840886422136422,19.536568694463433
4,10.676369999999999,4.876882,9.915199999999999,4.876882,56,17,15,4,10.5693,5,0,0,15,5.038317999999999,7.664375804375804,24.009254955570746
5,11.706399999999999,6.110092,10.945229999999999,6.110092,61,22,17,5,11.7392,6,0,0,18,4.835138,7.706027456027456,21.945212462975622
6,13.67719,7.280312,12.91602,7.280312,72,23,18,5,13.7188,7,0,0,21,5.635707999999999,8.215556001270288,22.272366985071546
7,17.42586,7.3785227,15.90352,7.3785227,84,27,20,6,16.6984,8,0,0,24,8.524997299999999,8.161267751111502,20.6445711119376
8,18.45798,8.1703847,16.93564,8.1703847,91,28,21,7,18.2187,8,1,0,25,8.7652553,7.829172866888385,21.850729877277868
9,20.64649,9.5218147,18.36298,9.5218147,104,32,23,8,20.2276,9,1,0,28,8.8411653,7.553152131923684,22.895656889550082
10,23.03473,10.2634297,20.75122,10.2634297,120,34,25,9,22.6957,10,1,0,31,10.4877903,7.266501938112441,22.71683093855202
11,24.36663,11.7444697,22.08312,11.7444697,126,43,28,10,23.921899999999997,11,1,0,34,10.338650300000001,8.366088315064609,21.827729947640943
12,26.00954,12.7675297,23.72603,12.7675297,137,51,30,11,25.799999999999997,12,1,0,37,10.9585003,8.500320837837418,21.835064330366784
13,27.377860000000002,13.635130700000001,25.094350000000002,13.635130700000001,148,54,32,12,27.592899999999997,13,1,0,40,11.4592193,8.958631254182363,21.350813703594554
14,29.79183,15.399660700000002,27.50832,15.399660700000002,158,60,37,14,29.423899999999996,14,1,0,43,12.108659300000001,9.007003205657925,20.527426123354918
15,32.83629,15.554268700000002,30.552780000000002,15.554268700000002,177,62,40,14,32.336499999999994,15,1,0,46,14.9985113,9.028624328833716,21.989253657311902
16,34.40303,16.5659287,32.11952,16.5659287,187,69,42,14,34.15489999999999,16,1,0,49,15.5535913,8.79390887057653,21.741222693512807
17,38.172760000000004,16.6869227,35.128080000000004,16.6869227,193,72,46,14,37.136799999999994,17,1,0,52,18.4411573,8.940624078249815,21.670631890278433
18,39.664,17.0506867,36.61932,17.0506867,207,75,47,14,39.48839999999999,18,1,0,55,19.568633300000002,8.799889477640177,21.652879334649743
19,42.7105,17.6852937,39.665820000000004,17.6852937,223,82,49,14,42.34589999999999,19,1,0,58,21.9805263,9.089061670424835,22.204445894233043
20,44.456140000000005,18.7911337,41.411460000000005,18.7911337,244,86,50,14,44.202799999999996,20,1,0,61,22.620326300000002,9.2419634956427,22.57268656593623
21,46.46269,20.2096337,43.41801,20.2096337,256,91,52,14,45.967699999999994,21,1,0,64,23.2083763,9.321874245840759,22.22847354021186
22,48.05293,22.064053700000002,45.008250000000004,22.064053700000002,258,95,54,15,47.11409999999999,22,1,0,67,22.9441963,9.4334835781472,22.23484425585482
23,50.652190000000004,22.9423947,46.846340000000005,22.9423947,269,97,56,15,49.683099999999996,23,1,0,70,23.9039453,9.352150157452796,22.906606697575157
24,54.37169,23.6586927,50.56584000000001,23.6586927,277,104,60,15,52.587599999999995,24,1,0,73,26.9071473,9.227155060245591,22.499907647063456
25,56.445,24.0421877,52.63915000000001,24.0421877,290,107,61,15,55.258599999999994,25,1,0,76,28.596962299999998,9.18565479439569,23.38177933096761
26,58.92709,24.6804237,55.12124000000001,24.6804237,304,110,64,17,57.903999999999996,26,1,0,79,30.440816299999998,8.969930954274039,23.763935652042885
27,59.133121,27.393933699999998,55.32727100000001,27.393933699999998,316,116,64,20,57.965599999999995,26,1,1,79,27.933337299999998,9.061913939673342,24.100288599534856
28,61.027651000000006,28.689373699999997,57.22180100000001,28.689373699999997,325,119,66,21,59.81269999999999,27,1,1,82,28.5324273,8.913227252098402,23.969041325311544
29,61.68677400000001,29.310829699999996,57.880924000000014,29.310829699999996,335,120,66,21,61.136399999999995,27,2,1,83,28.570094299999997,8.748472618204925,23.785759555644297
30,64.254064,29.375358199999997,60.448214000000014,29.375358199999997,349,120,70,21,64.0363,28,2,1,86,31.072855799999996,8.633084100566979,25.572240430193407
31,65.07366999999999,32.029688199999995,61.267820000000015,31.268518199999995,360,127,70,25,64.3381,28,2,2,86,29.999301799999994,8.847675222424261,25.747539734931678
32,66.15736999999999,32.71946319999999,62.351520000000015,31.958293199999996,371,131,72,25,66.0855,29,2,2,89,30.393226799999994,8.69241651662457,25.598327300896315
33,68.77360999999999,35.084063199999996,64.96776000000001,34.322893199999996,386,136,75,26,67.5996,30,2,2,92,30.644866799999996,8.69128209418991,25.46063139988956
34,70.95009999999999,35.5363942,67.14425000000001,34.7752242,405,138,76,27,70.15899999999999,30,3,2,93,32.369025799999996,8.691311396993276,25.403660978940337
35,73.17339999999999,36.851554199999995,69.36755000000001,36.090384199999995,417,142,77,29,72.14779999999999,30,3,3,93,33.2771658,8.583027842862236,25.17022595174755
36,74.62518999999999,39.233604199999995,70.81934000000001,38.472434199999995,422,145,82,32,72.81909999999999,31,3,3,96,32.3469058,8.678081144406502,24.88859822332194
37,75.19336999999999,39.5728982,71.38752000000001,38.8117282,429,145,85,33,74.27839999999999,32,3,3,99,32.575791800000005,8.607605324816856,24.73821177122079
