,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,0.861445,1.65911,0.861445,1.65911,5,10,0,2,0.6998,l,2020-09-12 19:00:00,0,0,1,0,-0.7976650000000001,6.407407407407407,24.181818181818183
1,a,2.06377,1.32902,2.06377,1.32902,4,16,1,2,1.9438,l,2020-09-19 19:00:00,0,0,1,0,0.7347499999999998,18.26086956521739,12.764705882352942
2,h,3.05703,0.385152,3.05703,0.385152,1,4,4,0,2.8669000000000002,w,2020-09-27 18:00:00,1,0,0,3,2.671878,21.764705882352942,8.185185185185185
3,a,2.03227,0.456022,2.03227,0.456022,3,2,3,0,2.5276,w,2020-10-04 11:00:00,1,0,0,3,1.576248,34.18181818181818,7.318181818181818
4,a,1.49992,1.77602,1.49992,1.77602,7,1,3,3,1.1232,d,2020-10-18 15:30:00,0,1,0,1,-0.2761,18.058823529411764,12.3
5,h,0.263739,0.892456,0.263739,0.892456,2,13,1,1,0.6767000000000001,d,2020-10-24 11:30:00,0,1,0,1,-0.628717,20.3,13.083333333333334
6,a,0.269048,1.56302,0.269048,0.801848,0,12,1,2,0.26940000000000003,l,2020-10-31 17:30:00,0,0,1,0,-0.5327999999999999,35.38461538461539,6.913043478260869
7,h,1.42614,1.84922,1.42614,1.08806,6,5,1,0,1.0165,w,2020-11-07 20:00:00,1,0,0,3,0.33807999999999994,11.1,37.875
8,a,2.1142,0.692374,2.1142,0.692374,10,7,1,0,2.4273,w,2020-11-22 14:00:00,1,0,0,3,1.4218259999999998,14.941176470588236,14.5
9,h,0.571633,2.39051,0.571633,1.62934,2,8,2,1,0.2087,w,2020-11-30 20:00:00,1,0,0,3,-1.0577070000000002,12.565217391304348,13.090909090909092
10,h,2.53006,1.78708,2.53006,1.78708,5,6,1,3,1.8835,l,2020-12-05 17:30:00,0,0,1,0,0.7429800000000002,17.47826086956522,13.25
11,a,1.7851,1.56644,1.7851,0.805276,7,8,2,1,1.5046000000000002,w,2020-12-11 20:00:00,1,0,0,3,0.9798239999999999,25.153846153846153,5.416666666666667
12,h,0.449469,1.09108,0.449469,1.09108,3,4,1,1,0.6990000000000001,d,2020-12-16 20:00:00,0,1,0,1,-0.641611,12.1875,10.666666666666666
13,a,0.277737,2.41157,0.277737,2.41157,9,9,0,3,0.09519999999999999,l,2020-12-21 20:00:00,0,0,1,0,-2.133833,16.157894736842106,13.105263157894736
14,h,1.38877,1.50551,1.38877,1.50551,6,5,2,2,1.2597,d,2020-12-27 14:15:00,0,1,0,1,-0.11673999999999984,18.5,10.421052631578947
15,a,1.07246,0.670996,1.07246,0.670996,7,7,0,0,1.7353,d,2020-12-29 18:00:00,0,1,0,1,0.40146399999999993,16.894736842105264,7.894736842105263
16,a,1.19713,0.371045,1.19713,0.371045,4,5,1,0,2.1591,w,2021-01-01 17:30:00,1,0,0,3,0.826085,17.4,11.222222222222221
17,h,1.73397,0.395668,1.73397,0.395668,4,5,1,0,2.4631,w,2021-01-16 15:00:00,1,0,0,3,1.338302,9.619047619047619,9.157894736842104
18,h,2.17512,0.464091,2.17512,0.464091,6,5,2,1,2.6555,w,2021-01-19 18:00:00,1,0,0,3,1.7110290000000001,13.923076923076923,16.470588235294116
19,a,3.30321,0.629033,3.30321,0.629033,5,12,3,2,2.8491000000000004,w,2021-01-26 18:00:00,1,0,0,3,2.6741770000000002,14.578947368421053,11.6
20,h,0.883061,2.05809,0.883061,2.05809,2,13,1,3,0.4976,l,2021-01-31 16:30:00,0,0,1,0,-1.1750289999999999,42.0,12.294117647058824
21,a,1.79064,0.741154,1.79064,0.741154,6,7,3,1,2.1437,w,2021-02-03 20:15:00,1,0,0,3,1.049486,17.266666666666666,7.7272727272727275
22,a,0.943539,1.60884,0.943539,1.60884,2,12,0,0,0.8585,d,2021-02-06 17:30:00,0,1,0,1,-0.665301,23.4,10.875
23,h,2.32735,0.926652,1.56618,0.926652,2,9,3,0,2.3964000000000003,w,2021-02-15 18:00:00,1,0,0,3,0.6395279999999999,17.571428571428573,14.470588235294118
24,h,1.09246,0.770706,1.09246,0.770706,2,8,2,1,1.7996999999999999,w,2021-02-21 12:00:00,1,0,0,3,0.321754,11.5,6.176470588235294
25,a,1.92892,0.760574,1.92892,0.760574,2,5,1,2,2.4105,l,2021-02-27 12:30:00,0,0,1,0,1.168346,22.125,11.95
26,h,2.37556,1.34971,1.45364,1.34971,2,11,2,0,2.1737,w,2021-03-08 20:00:00,1,0,0,3,0.10393000000000008,14.347826086956522,6.409090909090909
27,a,0.463737,1.70128,0.463737,1.70128,6,12,0,1,0.44430000000000003,l,2021-03-14 19:15:00,0,0,1,0,-1.2375429999999998,19.9375,9.869565217391305
28,h,2.50629,1.35217,2.50629,1.35217,5,10,3,3,2.2377000000000002,d,2021-03-21 15:00:00,0,1,0,1,1.1541199999999998,14.45,12.23076923076923
29,a,1.59694,1.95649,1.59694,1.95649,4,4,3,2,1.1146,w,2021-04-05 19:15:00,1,0,0,3,-0.35955000000000004,20.05263157894737,7.55
30,h,1.02408,1.17188,1.02408,1.17188,4,7,3,2,1.2339,w,2021-04-11 13:05:00,1,0,0,3,-0.14779999999999993,25.214285714285715,6.838709677419355
31,a,2.06741,2.4314,1.30624,2.4314,3,1,2,3,1.0937999999999999,l,2021-04-17 11:30:00,0,0,1,0,-1.12516,9.6875,19.0625
32,h,0.267123,2.52059,0.267123,2.52059,1,7,0,1,0.10250000000000001,l,2021-04-24 16:30:00,0,0,1,0,-2.2534669999999997,12.2,10.944444444444445
33,a,2.42477,1.68312,2.42477,0.921949,7,4,2,1,1.8791000000000002,w,2021-05-03 19:15:00,1,0,0,3,1.502821,10.9375,14.764705882352942
34,h,1.09704,1.56222,1.09704,1.56222,7,6,0,1,0.9518,l,2021-05-09 15:30:00,0,0,1,0,-0.4651799999999999,6.37037037037037,15.272727272727273
35,a,1.92378,0.922587,1.92378,0.922587,10,10,1,1,2.1406,d,2021-05-15 19:00:00,0,1,0,1,1.001193,18.57894736842105,13.6
36,a,3.56991,1.10741,2.80874,1.10741,9,6,3,1,2.8157,w,2021-05-19 19:15:00,1,0,0,3,1.7013299999999998,9.352941176470589,8.823529411764707
