,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,a,0.411971,2.71454,0.411971,1.95324,3,12,0,3,0.1243,l,2017-08-20 19:45:00,0,0,1,0,-1.5412690000000002,13.4,18.4375
1,h,1.86088,2.14547,1.86088,1.38417,11,4,1,2,1.1176,l,2017-08-27 19:45:00,0,0,1,0,0.4767100000000002,7.074074074074074,14.722222222222221
2,a,2.89134,0.953786,2.13004,0.953786,4,5,5,0,2.5999,w,2017-09-10 14:00:00,1,0,0,3,1.1762540000000001,12.45,17.428571428571427
3,h,0.580446,0.305501,0.580446,0.305501,3,4,2,1,1.5434999999999999,w,2017-09-16 17:00:00,1,0,0,3,0.274945,5.390243902439025,20.714285714285715
4,a,0.503787,1.01003,0.503787,1.01003,3,4,0,1,0.8535,l,2017-09-20 19:45:00,0,0,1,0,-0.506243,14.461538461538462,12.210526315789474
5,h,0.346227,2.53446,0.346227,1.77317,6,5,1,1,0.1183,d,2017-09-24 19:45:00,0,1,0,1,-1.4269429999999999,9.518518518518519,6.0
6,a,1.44549,1.14303,1.44549,1.14303,6,3,1,2,1.5781,l,2017-10-01 14:00:00,0,0,1,0,0.30245999999999995,10.947368421052632,22.53846153846154
7,h,2.78325,0.333391,2.78325,0.333391,8,4,2,1,2.8592000000000004,w,2017-10-15 11:30:00,1,0,0,3,2.449859,8.826086956521738,13.137931034482758
8,a,2.49371,0.182665,1.73241,0.182665,9,1,3,0,2.884,w,2017-10-22 14:00:00,1,0,0,3,1.549745,9.233333333333333,8.40625
9,h,1.33893,0.875229,0.577628,0.875229,4,8,3,0,1.8125999999999998,w,2017-10-25 19:45:00,1,0,0,3,-0.297601,6.666666666666667,8.129032258064516
10,a,0.764825,0.985009,0.764825,0.985009,6,4,1,2,1.111,l,2017-10-29 14:00:00,0,0,1,0,-0.22018400000000005,6.294117647058823,9.592592592592593
11,h,1.19222,2.30318,1.19222,2.30318,5,5,2,4,0.6544000000000001,l,2017-11-05 14:00:00,0,0,1,0,-1.1109599999999997,6.533333333333333,9.478260869565217
12,a,1.22467,1.06473,1.22467,1.06473,5,3,1,1,1.4288999999999998,d,2017-11-19 14:00:00,0,1,0,1,0.15993999999999997,3.342857142857143,26.25
13,a,1.28061,1.74404,0.519312,1.74404,7,6,1,1,0.9806999999999999,d,2017-11-26 17:00:00,0,1,0,1,-1.224728,16.294117647058822,9.357142857142858
14,h,2.45812,0.42042,2.45812,0.42042,4,4,3,0,2.6832999999999996,w,2017-12-03 14:00:00,1,0,0,3,2.0377,8.8,17.6
15,a,0.205609,0.985555,0.205609,0.985555,6,10,0,0,0.5509,d,2017-12-10 14:00:00,0,1,0,1,-0.779946,23.6875,9.37037037037037
16,h,0.990251,0.233872,0.990251,0.233872,9,1,0,0,2.021,d,2017-12-17 14:00:00,0,1,0,1,0.756379,7.095238095238095,20.375
17,a,1.90004,0.218349,1.90004,0.218349,10,3,1,0,2.6363000000000003,w,2017-12-22 19:45:00,1,0,0,3,1.681691,6.0,15.75
18,h,1.9202,0.936294,1.9202,0.936294,5,3,1,1,2.1357,d,2017-12-30 11:30:00,0,1,0,1,0.983906,8.037037037037036,17.833333333333332
19,h,1.92605,1.70975,1.92605,1.70975,12,3,1,1,1.4927000000000001,d,2018-01-05 19:45:00,0,1,0,1,0.21629999999999994,8.833333333333334,10.32
20,a,1.91041,2.22125,1.91041,2.22125,2,11,1,3,1.1461999999999999,l,2018-01-21 14:00:00,0,0,1,0,-0.31084,8.185185185185185,7.2
21,h,1.33588,2.05696,1.33588,2.05696,4,5,1,4,0.8410000000000001,l,2018-01-28 14:00:00,0,0,1,0,-0.7210800000000002,2.4482758620689653,12.473684210526315
22,a,0.841939,0.399545,0.841939,0.399545,9,7,2,1,1.7946,w,2018-02-04 14:00:00,1,0,0,3,0.442394,10.0,13.15
23,h,0.847934,0.51105,0.847934,0.51105,7,4,0,2,1.6408,l,2018-02-09 19:45:00,0,0,1,0,0.33688399999999996,5.525,16.19047619047619
24,a,1.46422,0.397004,1.46422,0.397004,3,10,1,1,2.2588000000000004,d,2018-02-18 17:00:00,0,1,0,1,1.0672160000000002,7.9393939393939394,8.153846153846153
25,h,1.12385,0.275085,1.12385,0.275085,7,6,1,0,2.1451000000000002,w,2018-02-25 14:00:00,1,0,0,3,0.848765,6.2631578947368425,6.703703703703703
26,h,1.72033,1.20938,1.72033,1.20938,8,5,1,0,1.7654999999999998,w,2018-03-11 11:30:00,1,0,0,3,0.51095,10.67741935483871,12.333333333333334
27,a,2.19267,0.535704,0.670073,0.535704,13,1,2,1,2.6593999999999998,w,2018-03-18 14:00:00,1,0,0,3,0.13436900000000007,9.56,12.52
28,h,1.58652,0.228265,1.58652,0.228265,10,3,2,0,2.5066,w,2018-03-31 14:00:00,1,0,0,3,1.358255,6.757575757575758,12.357142857142858
