,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,0.276343,1.86751,0.276343,1.86751,2,18,0,2,0.173,l,2017-08-12 17:30:00,0,0,1,0,-1.591167,67.33333333333333,5.444444444444445
1,a,0.123075,1.88355,0.123075,1.88355,2,4,0,2,0.14279999999999998,l,2017-08-19 15:00:00,0,0,1,0,-1.760475,19.214285714285715,20.823529411764707
2,a,0.952357,0.281459,0.952357,0.281459,8,5,0,0,1.9557000000000002,d,2017-08-26 15:00:00,0,1,0,1,0.670898,7.090909090909091,32.25
3,h,0.396771,0.866679,0.396771,0.866679,2,6,3,1,0.8212,w,2017-09-09 15:00:00,1,0,0,3,-0.469908,13.25,30.555555555555557
4,a,0.874276,1.39529,0.874276,1.39529,1,6,1,2,0.8969,l,2017-09-15 20:00:00,0,0,1,0,-0.5210139999999999,21.666666666666668,12.055555555555555
5,h,0.507341,1.37001,0.507341,1.37001,5,11,1,0,0.6041000000000001,w,2017-09-24 16:00:00,1,0,0,3,-0.8626689999999999,15.785714285714286,14.625
6,a,0.386343,2.47818,0.386343,2.47818,5,15,0,2,0.1799,l,2017-10-01 12:00:00,0,0,1,0,-2.091837,28.166666666666668,8.409090909090908
7,h,1.05884,1.45518,1.05884,0.694013,9,5,1,1,0.9769,d,2017-10-15 13:30:00,0,1,0,1,0.364827,14.941176470588236,8.826086956521738
8,a,1.98345,0.569111,1.22228,0.569111,2,5,3,0,2.5049,w,2017-10-20 20:00:00,1,0,0,3,0.653169,19.352941176470587,12.3125
9,h,1.50533,0.54364,1.50533,0.54364,5,5,1,1,2.2816,d,2017-10-29 13:30:00,0,1,0,1,0.96169,16.58823529411765,11.16
10,a,0.874927,1.24557,0.874927,1.24557,0,8,1,0,0.974,w,2017-11-04 15:00:00,1,0,0,3,-0.37064300000000006,18.928571428571427,9.95
11,h,0.490058,1.20507,0.490058,1.20507,3,6,2,2,0.6764,d,2017-11-20 20:00:00,0,1,0,1,-0.7150120000000001,7.928571428571429,24.363636363636363
12,a,0.565072,1.50148,0.565072,1.50148,5,7,0,1,0.5075000000000001,l,2017-11-25 15:00:00,0,0,1,0,-0.9364079999999999,14.894736842105264,11.666666666666666
13,h,0.475162,0.584296,0.475162,0.584296,2,1,0,0,1.1360999999999999,d,2017-11-28 19:45:00,0,1,0,1,-0.10913400000000006,11.789473684210526,19.76923076923077
