,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,2.23283,1.32278,2.23283,1.32278,4,4,4,1,2.0368,w,2020-09-20 13:00:00,1,0,0,3,0.9100499999999998,8.9375,9.424242424242424
1,a,0.265594,2.34102,0.265594,2.34102,2,6,0,6,0.1591,l,2020-09-27 16:00:00,0,0,1,0,-2.0754259999999998,37.916666666666664,12.84
2,a,0.38231,0.88144,0.38231,0.88144,1,9,0,0,0.8248,d,2020-10-19 18:45:00,0,1,0,1,-0.49913,12.863636363636363,6.9
3,h,0.0128508,1.63844,0.0128508,1.63844,0,8,0,2,0.1215,l,2020-10-24 16:00:00,0,0,1,0,-1.6255891999999998,16.636363636363637,6.761904761904762
4,a,1.18373,0.858208,1.18373,0.858208,5,7,1,1,1.6423,d,2020-11-01 19:45:00,0,1,0,1,0.325522,13.041666666666666,7.484848484848484
5,h,1.18572,0.444269,1.18572,0.444269,9,3,1,2,1.9898,l,2020-11-04 18:00:00,0,0,1,0,0.7414510000000001,7.891891891891892,10.464285714285714
6,h,0.64745,3.49225,0.64745,3.49225,5,10,1,3,0.1008,l,2020-11-08 14:00:00,0,0,1,0,-2.8447999999999998,18.11764705882353,10.454545454545455
7,a,0.731116,0.413067,0.731116,0.413067,11,5,0,1,1.6505,l,2020-11-22 17:00:00,0,0,1,0,0.31804899999999997,9.444444444444445,8.689655172413794
8,h,1.58372,1.40499,1.58372,1.40499,3,6,1,2,1.5193999999999999,l,2020-11-30 19:45:00,0,0,1,0,0.17873000000000006,8.714285714285714,8.633333333333333
9,a,1.37691,2.79212,1.37691,2.79212,4,9,1,1,0.4566,d,2020-12-07 19:45:00,0,1,0,1,-1.41521,10.0625,14.8
10,h,0.484378,3.60091,0.484378,2.07839,1,9,1,3,0.0322,l,2020-12-13 17:00:00,0,0,1,0,-1.5940120000000002,20.6875,3.4390243902439024
11,h,1.22979,2.05417,1.22979,2.05417,3,8,2,2,0.7193999999999999,d,2020-12-16 19:45:00,0,1,0,1,-0.8243800000000001,12.826086956521738,7.620689655172414
12,a,0.245022,1.55436,0.245022,0.793146,3,6,0,2,0.2645,l,2020-12-20 14:00:00,0,0,1,0,-0.5481240000000001,5.516129032258065,14.38888888888889
13,a,1.24789,0.530442,0.486592,0.530442,3,7,2,1,2.0896000000000003,w,2020-12-23 19:45:00,1,0,0,3,-0.043849999999999945,16.4,6.24
14,h,1.14509,1.34628,1.14509,0.584982,7,6,1,1,1.1272000000000002,d,2021-01-03 14:00:00,0,1,0,1,0.5601079999999999,13.363636363636363,6.769230769230769
15,a,1.04966,2.26,1.04966,2.26,5,13,1,2,0.48129999999999995,l,2021-01-06 14:00:00,0,0,1,0,-1.2103399999999997,17.5,5.8
16,h,1.0511,1.03548,1.0511,1.03548,4,5,2,0,1.329,w,2021-01-09 17:00:00,1,0,0,3,0.015619999999999967,15.0,5.8076923076923075
17,a,0.905971,2.08328,0.905971,2.08328,1,16,0,0,0.5629,d,2021-01-17 17:00:00,0,1,0,1,-1.1773089999999997,19.1875,6.7272727272727275
18,h,2.49498,1.27481,2.49498,1.27481,4,12,1,0,2.2594000000000003,w,2021-01-24 14:00:00,1,0,0,3,1.22017,13.956521739130435,12.285714285714286
19,a,1.25048,0.63775,1.25048,0.63775,8,2,3,0,1.908,w,2021-01-31 14:00:00,1,0,0,3,0.61273,7.864864864864865,9.421052631578947
20,h,1.09369,2.09283,1.09369,2.09283,3,11,2,1,0.6893,w,2021-02-06 19:45:00,1,0,0,3,-0.9991400000000001,15.68,6.033333333333333
