,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,2.37442,1.09534,1.61326,1.09534,8,4,4,0,2.3226,w,2019-08-11 16:30:00,1,0,0,3,0.5179199999999999,9.064516129032258,6.4523809523809526
1,a,1.14332,0.307356,0.382148,0.307356,9,5,1,1,2.3024,d,2019-08-19 20:00:00,0,1,0,1,0.07479199999999997,8.363636363636363,19.95
2,h,2.23561,0.676993,1.47444,0.676993,7,2,1,2,2.4880999999999998,l,2019-08-24 15:00:00,0,0,1,0,0.797447,6.857142857142857,15.277777777777779
3,a,1.90356,0.769616,1.90356,0.769616,13,6,1,1,2.202,d,2019-08-31 12:30:00,0,1,0,1,1.133944,13.571428571428571,6.666666666666667
4,h,1.10019,0.459141,0.339017,0.459141,4,4,1,0,2.0657,w,2019-09-14 14:00:00,1,0,0,3,-0.12012400000000001,9.72,4.771428571428571
5,a,1.27826,0.51376,1.27826,0.51376,5,4,0,2,2.0981,l,2019-09-22 13:00:00,0,0,1,0,0.7645,17.181818181818183,14.947368421052632
6,h,1.1335,1.70399,1.1335,1.70399,5,7,1,1,0.9196,d,2019-09-30 19:00:00,0,1,0,1,-0.5704899999999999,5.925925925925926,10.125
7,a,0.969204,0.650296,0.969204,0.650296,5,1,0,1,1.6237,l,2019-10-06 16:30:00,0,0,1,0,0.31890799999999997,6.818181818181818,28.454545454545453
8,h,0.791862,1.03212,0.791862,1.03212,1,7,1,1,1.0985,d,2019-10-20 16:30:00,0,1,0,1,-0.24025799999999997,31.5,5.172413793103448
9,a,4.51232,0.8924,2.98998,0.8924,6,6,3,1,2.9315,w,2019-10-27 16:30:00,1,0,0,3,2.0975800000000002,9.5,8.653846153846153
10,a,0.641129,1.86862,0.641129,1.86862,4,3,0,1,0.4305,l,2019-11-02 12:30:00,0,0,1,0,-1.227491,8.5,8.25925925925926
11,h,3.65299,1.1342,3.65299,1.1342,9,2,3,1,2.7327,w,2019-11-10 14:00:00,1,0,0,3,2.51879,11.961538461538462,5.314285714285714
12,a,1.33065,1.56025,1.33065,1.56025,6,3,3,3,1.1348,d,2019-11-24 16:30:00,0,1,0,1,-0.2295999999999998,8.631578947368421,10.483870967741936
13,h,1.84804,1.29701,1.84804,1.29701,13,3,2,2,1.7835,d,2019-12-01 16:30:00,0,1,0,1,0.5510299999999999,6.6521739130434785,12.0
14,h,1.47683,0.542315,0.715699,0.542315,1,2,2,1,2.2216,w,2019-12-04 19:30:00,1,0,0,3,0.17338399999999998,7.368421052631579,8.481481481481481
15,a,1.63385,2.07108,0.872683,2.07108,8,23,2,1,1.0968,w,2019-12-07 17:30:00,1,0,0,3,-1.198397,20.846153846153847,3.742857142857143
