,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,a,0.280777,1.52873,0.280777,1.52873,2,6,0,2,0.31000000000000005,l,2014-08-23 14:30:00,0,0,1,0,-1.2479529999999999,5.739130434782608,6.588235294117647
1,h,1.00422,2.30342,1.00422,2.30342,2,8,2,3,0.5541,l,2014-08-29 19:30:00,0,0,1,0,-1.2992000000000001,9.041666666666666,13.814814814814815
2,a,1.00028,0.845902,1.00028,0.845902,3,4,1,0,1.4832999999999998,w,2014-09-14 14:30:00,1,0,0,3,0.15437800000000002,6.121212121212121,6.086956521739131
3,h,2.91201,2.02462,2.15423,1.26684,11,4,4,2,1.9731999999999998,w,2014-09-20 14:30:00,1,0,0,3,0.8873900000000001,4.67741935483871,6.875
4,a,0.571159,1.65235,0.571159,1.65235,4,6,0,1,0.48,l,2014-09-24 19:00:00,0,0,1,0,-1.081191,5.571428571428571,6.125
5,h,1.25743,0.283655,0.499737,0.283655,3,1,1,0,2.3626,w,2014-09-28 14:30:00,1,0,0,3,0.216082,3.9166666666666665,7.166666666666667
6,a,0.666035,0.684001,0.666035,0.684001,5,4,0,1,1.2935,l,2014-10-05 14:30:00,0,0,1,0,-0.017965999999999926,9.535714285714286,9.833333333333334
7,a,1.03873,1.06245,1.03873,1.06245,8,6,1,2,1.3243,l,2014-10-18 14:30:00,0,0,1,0,-0.023719999999999963,11.0,9.4
8,h,2.2412,0.909372,1.48343,0.909372,6,2,2,0,2.359,w,2014-10-25 14:30:00,1,0,0,3,0.5740580000000001,9.548387096774194,13.833333333333334
9,a,0.688487,1.71186,0.688487,1.71186,2,4,0,1,0.5214,l,2014-10-31 19:30:00,0,0,1,0,-1.0233729999999999,4.7560975609756095,13.047619047619047
10,h,1.66135,0.968616,1.66135,0.968616,2,5,3,0,1.9365999999999999,w,2014-11-08 14:30:00,1,0,0,3,0.6927340000000001,9.083333333333334,18.8
11,a,2.06226,0.382848,1.30449,0.382848,5,1,1,0,2.6538,w,2014-11-23 16:30:00,1,0,0,3,0.9216419999999999,5.433333333333334,10.0
12,h,2.79213,1.12309,2.03436,1.12309,0,9,3,1,2.5774,w,2014-11-29 14:30:00,1,0,0,3,0.91127,5.882352941176471,4.261904761904762
13,a,1.35221,1.19112,1.35221,1.19112,8,4,2,1,1.4978,w,2014-12-06 14:30:00,1,0,0,3,0.16108999999999996,7.478260869565218,19.19047619047619
14,h,0.286173,2.21868,0.286173,2.21868,0,13,0,4,0.20279999999999998,l,2014-12-13 14:30:00,0,0,1,0,-1.932507,14.90625,5.6521739130434785
15,a,0.693534,1.33926,0.693534,0.581483,0,6,0,2,0.7215,l,2014-12-16 19:00:00,0,0,1,0,0.11205100000000001,7.378378378378378,8.642857142857142
16,h,1.65561,2.17588,1.65561,1.4181,7,11,2,1,0.9716,w,2014-12-20 14:30:00,1,0,0,3,0.2375100000000001,15.85,13.523809523809524
17,h,2.39464,0.609254,2.39464,0.609254,2,10,3,1,2.5854,w,2015-02-01 16:30:00,1,0,0,3,1.785386,4.958333333333333,8.416666666666666
18,a,1.04603,0.943193,1.04603,0.943193,2,16,1,0,1.4304999999999999,w,2015-02-04 19:00:00,1,0,0,3,0.10283700000000007,10.608695652173912,8.787878787878787
19,h,1.76193,2.01179,1.76193,2.01179,5,6,2,2,1.1544999999999999,d,2015-02-08 16:30:00,0,1,0,1,-0.24985999999999997,7.275862068965517,4.594594594594595
20,a,0.585109,2.62945,0.585109,1.87167,1,8,2,3,0.2018,l,2015-02-14 14:30:00,0,0,1,0,-1.2865609999999998,5.8,5.7317073170731705
21,h,1.92692,1.93428,1.92692,1.93428,10,8,2,2,1.3877,d,2015-02-21 14:30:00,0,1,0,1,-0.007360000000000033,3.4871794871794872,6.869565217391305
22,a,0.663246,1.26944,0.663246,1.26944,2,4,0,1,0.8012,l,2015-02-28 14:30:00,0,0,1,0,-0.6061939999999999,8.647058823529411,11.875
