,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,3.15412,0.269813,1.63179,0.269813,19,2,4,3,2.927,w,2020-09-12 16:30:00,1,0,0,3,1.361977,9.935483870967742,9.333333333333334
1,a,2.25211,0.904183,2.25211,0.143014,13,1,2,0,2.4384,w,2020-09-20 15:30:00,1,0,0,3,2.109096,11.4375,37.63636363636363
2,h,2.73834,1.17817,2.73834,1.17817,11,3,3,1,2.4333000000000005,w,2020-09-28 19:15:00,1,0,0,3,1.56017,8.827586206896552,35.857142857142854
3,a,1.65705,3.07626,1.65705,3.07626,18,7,2,7,0.5826,l,2020-10-04 18:15:00,0,0,1,0,-1.41921,4.76,14.6
4,a,2.49492,1.35998,2.49492,1.35998,13,2,2,2,2.1289,d,2020-10-17 11:30:00,0,1,0,1,1.13494,8.72,14.1
5,h,2.40286,1.39788,2.40286,0.636707,7,8,2,1,2.1655,w,2020-10-24 19:00:00,1,0,0,3,1.766153,14.166666666666666,19.65
6,h,1.56302,0.269048,0.801848,0.269048,12,0,2,1,2.5596,w,2020-10-31 17:30:00,1,0,0,3,0.5327999999999999,6.913043478260869,35.38461538461539
7,a,1.18789,1.58487,0.426723,0.823706,8,4,1,1,0.9341999999999999,d,2020-11-08 16:30:00,0,1,0,1,-0.39698300000000003,30.25,11.115384615384615
8,h,3.77245,1.98397,3.77245,1.98397,9,8,3,0,2.4156,w,2020-11-22 19:15:00,1,0,0,3,1.78848,8.275862068965518,18.095238095238095
9,a,0.28109,2.30722,0.28109,0.784881,1,3,1,1,0.10189999999999999,d,2020-11-28 12:30:00,0,1,0,1,-0.5037910000000001,9.409090909090908,12.565217391304348
10,h,1.59454,0.357753,1.59454,0.357753,9,1,4,0,2.4284,w,2020-12-06 19:15:00,1,0,0,3,1.236787,17.846153846153847,20.666666666666668
11,a,1.82445,1.72509,1.06328,1.72509,10,5,1,1,1.4207999999999998,d,2020-12-13 16:30:00,0,1,0,1,-0.66181,6.214285714285714,32.416666666666664
12,h,1.21783,1.5161,1.21783,1.5161,18,0,2,1,1.0954000000000002,w,2020-12-16 20:00:00,1,0,0,3,-0.29827000000000004,7.352941176470588,18.047619047619047
13,a,2.86902,0.489318,2.86902,0.489318,9,4,7,0,2.7944,w,2020-12-19 12:30:00,1,0,0,3,2.379702,7.25,22.761904761904763
14,h,1.45485,0.739845,1.45485,0.739845,18,1,1,1,1.9223,d,2020-12-27 16:30:00,0,1,0,1,0.715005,3.260869565217391,39.0
15,a,1.32047,0.817935,1.32047,0.817935,10,3,0,0,1.7947,d,2020-12-30 20:00:00,0,1,0,1,0.5025350000000001,5.05,26.866666666666667
16,a,1.37204,0.500436,1.37204,0.500436,21,2,0,1,2.1035,l,2021-01-04 20:00:00,0,0,1,0,0.8716039999999999,5.967741935483871,19.36842105263158
17,h,1.20205,1.18929,1.20205,1.18929,17,5,0,0,1.3448,d,2021-01-17 16:30:00,0,1,0,1,0.012760000000000105,5.428571428571429,19.263157894736842
18,h,1.64907,1.08059,1.64907,0.319419,20,4,0,1,1.7749,l,2021-01-21 20:00:00,0,0,1,0,1.3296510000000001,8.714285714285714,28.90909090909091
19,a,2.58798,0.104586,2.58798,0.104586,11,0,3,1,2.9502,w,2021-01-28 20:00:00,1,0,0,3,2.483394,14.56,14.80952380952381
20,a,2.05809,0.883061,2.05809,0.883061,13,2,3,1,2.2973,w,2021-01-31 16:30:00,1,0,0,3,1.1750289999999999,12.294117647058824,42.0
21,h,1.09518,1.18977,1.09518,1.18977,11,1,0,1,1.241,l,2021-02-03 20:15:00,0,0,1,0,-0.09458999999999995,10.714285714285714,29.083333333333332
22,h,1.17728,3.55196,0.416109,2.79079,6,4,1,4,0.065,l,2021-02-07 16:30:00,0,0,1,0,-2.374681,10.866666666666667,20.63157894736842
23,a,1.68325,2.07383,1.68325,2.07383,12,2,1,3,1.0683,l,2021-02-13 12:30:00,0,0,1,0,-0.39058000000000015,7.566666666666666,13.478260869565217
24,h,1.54046,2.01468,1.54046,1.25352,14,1,0,2,1.0014,l,2021-02-20 17:30:00,0,0,1,0,0.28694,6.5,21.055555555555557
25,a,2.80551,0.777149,2.80551,0.777149,6,3,2,0,2.6454999999999997,w,2021-02-28 19:15:00,1,0,0,3,2.028361,12.8,18.842105263157894
26,h,0.247034,1.22635,0.247034,1.22635,10,12,0,1,0.4597,l,2021-03-04 20:15:00,0,0,1,0,-0.9793160000000001,11.96875,12.533333333333333
