,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,a,1.21376,2.62438,1.21376,2.62438,3,10,4,3,0.5428999999999999,w,2018-08-11 21:00:00,1,0,0,3,-1.41062,11.130434782608695,5.689655172413793
1,h,1.63136,0.967387,1.63136,0.967387,2,2,3,1,1.905,w,2018-08-19 22:00:00,1,0,0,3,0.6639729999999999,10.153846153846153,4.653846153846154
2,a,0.486732,2.72202,0.486732,1.2019,3,4,0,1,0.11080000000000001,l,2018-08-25 21:00:00,0,0,1,0,-0.715168,8.368421052631579,7.15
3,h,1.1751,2.55182,0.415074,2.55182,4,6,2,4,0.4181,l,2018-09-01 15:00:00,0,0,1,0,-2.136746,10.1875,5.333333333333333
4,a,1.4185,0.987408,1.4185,0.987408,10,5,3,3,1.7485000000000002,d,2018-09-16 15:00:00,0,1,0,1,0.43109200000000014,9.25,12.375
5,a,0.776658,1.71296,0.776658,1.71296,1,2,1,1,0.6264,d,2018-09-21 18:45:00,0,1,0,1,-0.9363020000000001,15.166666666666666,7.545454545454546
6,h,0.922377,0.355414,0.162481,0.355414,5,2,0,0,2.0728,d,2018-09-26 17:00:00,0,1,0,1,-0.19293300000000002,4.583333333333333,15.4
7,a,0.941051,2.65101,0.941051,1.89098,6,8,0,3,0.3329,l,2018-09-30 15:00:00,0,0,1,0,-0.9499290000000001,11.222222222222221,6.208333333333333
8,h,0.760306,1.4833,0.760306,1.4833,1,3,0,0,0.7199,d,2018-10-06 18:00:00,0,1,0,1,-0.722994,5.681818181818182,16.2
9,a,1.39758,1.71752,1.39758,1.71752,6,4,0,2,1.1163,l,2018-10-19 18:45:00,0,0,1,0,-0.3199399999999999,13.8,8.619047619047619
10,h,1.32474,1.21742,1.32474,1.21742,3,6,1,1,1.4746,d,2018-10-26 18:45:00,0,1,0,1,0.10732000000000008,11.05,10.181818181818182
11,a,2.02604,1.27921,2.02604,1.27921,1,10,4,0,1.965,w,2018-11-03 19:00:00,1,0,0,3,0.7468300000000001,15.238095238095237,3.193548387096774
12,h,1.00634,1.11076,0.246241,1.11076,0,4,0,1,1.2978,l,2018-11-10 19:00:00,0,0,1,0,-0.864519,18.157894736842106,5.130434782608695
13,a,1.10329,0.726506,1.10329,0.726506,2,3,1,0,1.6601,w,2018-11-24 19:00:00,1,0,0,3,0.3767840000000001,23.533333333333335,4.6
14,h,2.01592,0.737512,2.01592,0.737512,5,4,3,0,2.3268,w,2018-12-01 19:00:00,1,0,0,3,1.278408,12.647058823529411,9.375
15,a,2.56928,0.783167,2.56928,0.783167,14,4,2,1,2.5384,w,2018-12-05 18:00:00,1,0,0,3,1.786113,8.16,10.7
16,h,1.21197,0.799215,1.21197,0.799215,6,1,2,3,1.6886999999999999,l,2018-12-16 14:00:00,0,0,1,0,0.412755,3.6666666666666665,20.583333333333332
