,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,0.510543,2.95652,0.510543,2.95652,1,6,0,2,0.1266,l,2021-08-08 13:00:00,0,0,1,0,-2.445977,10.727272727272727,14.0
1,a,0.318288,1.05273,0.318288,1.05273,2,9,2,2,0.6067,d,2021-08-15 18:45:00,0,1,0,1,-0.7344419999999999,17.192307692307693,16.692307692307693
2,h,0.603119,1.01295,0.603119,1.01295,6,1,1,1,0.8987,d,2021-08-22 13:00:00,0,1,0,1,-0.40983100000000006,7.348837209302325,22.666666666666668
3,a,0.867457,2.52768,0.867457,1.76758,3,5,0,4,0.31479999999999997,l,2021-08-28 15:00:00,0,0,1,0,-0.9001229999999999,15.0,9.25
4,h,1.00806,3.12454,1.00806,2.36444,7,3,2,3,0.1859,l,2021-09-12 13:00:00,0,0,1,0,-1.3563800000000001,12.578947368421053,16.35
5,a,2.36783,1.75367,2.36783,1.75367,3,4,2,1,1.8524999999999998,w,2021-09-18 19:00:00,1,0,0,3,0.61416,9.083333333333334,5.147058823529412
6,a,1.269,1.68484,1.269,1.68484,4,8,3,3,1.0379,d,2021-09-22 17:00:00,0,1,0,1,-0.41584,14.789473684210526,8.620689655172415
7,h,0.601971,1.78121,0.601971,1.78121,2,9,1,1,0.4886,d,2021-09-26 11:00:00,0,1,0,1,-1.179239,11.380952380952381,6.172413793103448
8,a,0.574838,1.7267,0.574838,0.96661,0,6,0,3,0.3853,l,2021-10-03 13:00:00,0,0,1,0,-0.391772,14.470588235294118,8.814814814814815
9,h,0.673783,1.27892,0.673783,1.27892,3,2,1,1,0.8409,d,2021-10-17 13:00:00,0,1,0,1,-0.605137,11.642857142857142,10.466666666666667
10,a,1.06479,1.78373,1.06479,1.78373,8,6,1,1,0.8119000000000001,d,2021-10-24 13:00:00,0,1,0,1,-0.7189400000000001,12.782608695652174,12.681818181818182
11,h,1.94845,1.81401,1.18836,1.81401,8,2,3,2,1.4474,w,2021-10-31 14:00:00,1,0,0,3,-0.6256499999999998,11.6,10.153846153846153
12,h,1.57566,1.23993,1.57566,1.23993,11,10,2,3,1.6337000000000002,l,2021-11-06 20:00:00,0,0,1,0,0.3357300000000001,12.266666666666667,19.384615384615383
13,a,2.68178,1.32669,2.68178,1.32669,8,4,3,3,2.3574,d,2021-11-21 14:00:00,0,1,0,1,1.35509,8.392857142857142,11.592592592592593
14,h,1.4572,2.26589,1.4572,2.26589,10,7,1,2,0.8200999999999999,l,2021-11-28 14:00:00,0,0,1,0,-0.8086900000000001,5.826086956521739,23.58823529411765
15,a,1.48801,3.43125,1.48801,2.67116,3,11,2,5,0.3373,l,2021-12-01 18:00:00,0,0,1,0,-1.18315,11.476190476190476,11.4
16,h,2.60089,1.84671,2.60089,1.84671,5,10,2,2,1.9132,d,2021-12-05 19:45:00,0,1,0,1,0.7541800000000001,20.444444444444443,6.44
17,a,1.13993,1.26919,1.13993,1.26919,4,8,2,1,1.2799999999999998,w,2021-12-12 14:00:00,1,0,0,3,-0.12925999999999993,16.176470588235293,7.2727272727272725
18,h,1.00922,1.23123,1.00922,0.471134,1,6,2,3,1.0964,l,2021-12-22 19:45:00,0,0,1,0,0.5380860000000001,12.84,7.037037037037037
19,h,0.413069,2.1562,0.413069,2.1562,2,8,0,1,0.2541,l,2022-01-07 20:00:00,0,0,1,0,-1.743131,17.863636363636363,7.862068965517241
