,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,0.638076,1.07816,0.638076,1.07816,3,8,0,2,0.9254,l,2018-08-11 17:00:00,0,0,1,0,-0.44008400000000003,4.534883720930233,22.789473684210527
1,a,1.44253,3.26713,1.44253,3.26713,4,20,1,3,0.3842,l,2018-08-18 17:00:00,0,0,1,0,-1.8245999999999998,89.5,8.382352941176471
2,h,1.92459,1.56882,1.92459,1.56882,10,5,4,2,1.6022,w,2018-08-25 17:00:00,1,0,0,3,0.3557699999999999,11.714285714285714,18.57894736842105
3,a,1.51555,2.68216,1.51555,1.15982,3,3,2,2,0.5899,d,2018-09-01 14:00:00,0,1,0,1,0.3557299999999999,13.642857142857142,11.482758620689655
4,a,0.342698,4.91621,0.342698,4.91621,3,22,0,3,0.0048000000000000004,l,2018-09-15 14:00:00,0,0,1,0,-4.573512,38.18181818181818,10.857142857142858
5,h,1.77245,1.76133,1.77245,1.76133,4,5,1,1,1.387,d,2018-09-22 11:30:00,0,1,0,1,0.011120000000000019,8.294117647058824,12.08
6,a,0.536317,2.31538,0.536317,1.55432,6,7,0,3,0.2253,l,2018-09-29 14:00:00,0,0,1,0,-1.0180029999999998,10.0,8.307692307692308
7,h,1.31588,1.13706,1.31588,1.13706,5,12,1,5,1.4962,l,2018-10-07 11:00:00,0,0,1,0,0.17881999999999998,11.961538461538462,15.333333333333334
8,a,0.947712,1.7562,0.947712,1.7562,6,4,2,4,0.8002,l,2018-10-20 14:00:00,0,0,1,0,-0.808488,4.217391304347826,10.4
9,h,0.383833,2.10555,0.383833,1.34439,1,12,0,3,0.1991,l,2018-10-27 14:00:00,0,0,1,0,-0.960557,16.176470588235293,31.8
10,a,0.354166,0.51433,0.354166,0.51433,1,4,0,1,1.0717,l,2018-11-05 20:00:00,0,0,1,0,-0.16016399999999997,10.2,4.795918367346939
11,a,0.571301,2.22417,0.571301,2.22417,1,12,0,2,0.314,l,2018-11-11 12:00:00,0,0,1,0,-1.652869,32.142857142857146,4.571428571428571
12,h,1.3875,1.67163,1.3875,1.67163,8,8,3,2,1.1448,w,2018-11-24 15:00:00,1,0,0,3,-0.28413,19.11764705882353,8.045454545454545
13,a,0.285256,2.17105,0.285256,2.17105,3,5,0,2,0.1954,l,2018-12-02 12:00:00,0,0,1,0,-1.8857940000000002,13.735294117647058,6.1
