,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,a,1.45737,0.557371,0.697272,0.557371,5,2,3,1,2.1863,w,2017-08-05 19:00:00,1,0,0,3,0.13990100000000005,15.619047619047619,12.047619047619047
1,h,0.0609477,2.51121,0.0609477,2.51121,1,17,0,3,0.059500000000000004,l,2017-08-13 20:00:00,0,0,1,0,-2.4502623000000003,31.466666666666665,5.956521739130435
2,a,0.455777,1.41445,0.455777,1.41445,5,9,0,2,0.5206000000000001,l,2017-08-19 19:00:00,0,0,1,0,-0.958673,27.375,10.214285714285714
3,h,1.86165,0.566048,1.86165,0.566048,2,3,2,0,2.4372000000000003,w,2017-08-27 14:00:00,1,0,0,3,1.2956020000000001,10.625,9.45
4,a,0.834402,0.762372,0.834402,0.762372,6,2,1,2,1.3856,l,2017-09-10 16:00:00,0,0,1,0,0.07202999999999993,8.709677419354838,7.173913043478261
5,h,1.49258,0.376469,1.49258,0.376469,8,4,1,0,2.3013,w,2017-09-16 19:00:00,1,0,0,3,1.116111,10.32258064516129,6.892857142857143
6,a,1.17579,3.22208,0.415692,2.37953,8,10,1,3,0.2293,l,2017-09-23 19:00:00,0,0,1,0,-1.963838,16.22222222222222,13.4375
7,h,0.952285,0.569784,0.952285,0.569784,2,8,1,1,1.7259,d,2017-09-30 19:00:00,0,1,0,1,0.3825010000000001,9.64,7.722222222222222
8,h,3.83243,0.736792,3.83243,0.736792,7,3,2,0,2.8854,w,2017-10-14 19:00:00,1,0,0,3,3.095638,6.7727272727272725,6.904761904761905
9,a,0.862897,0.748019,0.862897,0.748019,3,1,1,2,1.4787000000000001,l,2017-10-21 19:00:00,0,0,1,0,0.11487800000000004,9.291666666666666,13.227272727272727
10,h,0.620527,0.354145,0.620527,0.354145,2,5,1,1,1.5480999999999998,d,2017-10-28 19:00:00,0,1,0,1,0.26638200000000006,5.043478260869565,11.75
11,a,0.299641,2.94988,0.299641,2.18979,1,8,0,6,0.07469999999999999,l,2017-11-04 19:00:00,0,0,1,0,-1.8901489999999999,15.105263157894736,8.9375
