,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,1.94511,1.94205,1.18381,1.18075,4,2,4,3,1.3776,1,0,0,3,0.0030600000000000627,7.533333333333333,10.096774193548388
1,3.53273,3.94975,2.77143,3.1884499999999996,9,9,7,7,2.4196,1,0,1,3,-0.4170199999999997,8.6,12.343841642228739
2,5.26197,5.64761,4.50067,4.88631,18,16,9,7,3.7539,2,0,1,6,-0.38563999999999954,8.551515151515153,15.81256109481916
3,8.32847,7.02352,6.8058700000000005,5.500921,25,22,13,8,6.3293,3,0,1,9,1.3049490000000006,9.451136363636364,17.34553193222548
4,10.22265,7.5584050000000005,8.700050000000001,6.035806,32,22,13,9,8.6884,3,0,2,9,2.6642440000000005,8.952575757575758,17.876425545780386
5,12.72389,8.703815,11.20129,7.181216,46,27,15,10,11.0237,4,0,2,12,4.020074000000001,8.930717893217894,18.03591017703921
6,13.564748000000002,9.184955,12.042148000000001,7.662356,54,31,15,10,12.6962,4,1,2,13,4.379792000000001,8.400436765615337,17.466494437462178
7,15.846428000000001,10.924545,14.323828,9.401946,61,35,17,10,14.4802,5,1,2,16,4.921882000000001,8.712224275176577,16.383182632779405
8,16.745344000000003,11.394889000000001,15.222744,9.872290000000001,69,37,18,11,16.25,5,2,2,17,5.350454000000001,8.617215228728387,16.19414213822816
9,19.944424,12.733619000000001,18.421824,11.211020000000001,77,46,20,13,18.7977,5,3,2,18,7.210804000000001,9.0902763145512,15.71176496144238
10,21.595924,14.944469000000002,20.073324,11.899275000000001,83,50,21,15,19.7025,5,3,3,18,8.174049000000002,9.021463316258666,15.088617497415152
11,22.479429,16.177289000000002,20.956829,13.132095000000001,89,55,21,15,20.7015,5,4,3,19,7.824734000000002,9.238722325618063,14.723389568708988
12,23.711629,16.972268000000003,22.189028999999998,13.927074000000001,96,63,22,16,22.4483,5,5,3,20,8.261955000000002,9.141104990547209,14.362533299155691
13,25.457569,18.448678000000005,23.934969,15.403484,107,65,23,18,23.9999,5,5,4,20,8.531485000000002,9.266740348365266,14.053474798195591
14,26.535038999999998,19.017268000000005,25.012439,15.972074000000001,124,67,24,19,25.767,5,6,4,21,9.040365000000001,9.056365065881657,14.109558934456235
15,28.417668999999997,20.310038000000006,26.895069,17.264844,137,72,25,21,27.5235,5,6,5,21,9.630225000000001,8.846320510133618,14.798544834386053
16,30.219548999999997,21.694258000000005,28.696949,18.649064,144,78,27,22,29.2231,6,6,5,24,10.047885,9.623526570091157,14.398630432363344
17,31.911298999999996,22.936348000000006,30.388699,19.891154,154,82,28,25,30.9221,6,6,6,24,10.497545,10.04166398286387,14.131386258016361
18,32.906192,24.431648000000006,31.383592,21.386454,157,90,28,26,31.8738,6,6,7,24,9.997138,10.2002898551108,14.565573948697205
19,33.487164,25.217378000000007,31.964564,22.172184,161,95,28,28,32.9659,6,6,8,24,9.79238,10.160863597649378,15.80396191792901
20,34.755224,25.87010400000001,33.232624,22.824910000000003,164,98,30,29,34.8657,7,6,8,27,10.407714,10.438917712047026,15.581346219840224
21,36.375854,27.59745400000001,34.853254,23.790959000000004,173,104,34,31,36.0834,8,6,8,30,11.062295,10.565070803057877,15.33414217088645
22,39.857144,29.43079400000001,38.334544,25.624299000000004,193,110,36,34,38.4982,8,6,9,30,12.710245,10.390000835031948,15.634831641717472
23,40.976984,29.71836200000001,39.454384000000005,25.911867000000004,195,113,37,34,40.61109999999999,9,6,9,33,13.542517,10.600834133572283,15.753221593153848
24,42.400174,30.99905200000001,40.116316000000005,27.192557000000004,199,120,39,35,42.071799999999996,10,6,9,36,12.923759,10.464419815848439,16.264269200015928
25,44.557064,31.82402600000001,42.273206,28.017531000000005,212,123,41,36,44.4178,11,6,9,39,14.255675,10.539964108645478,16.374506337807958
26,46.302583999999996,33.27389600000001,44.018726,29.467401000000006,216,127,43,36,46.0161,12,6,9,42,14.551325,10.57149522861513,16.17412779619602
27,48.253904,33.80416100000001,45.970046,29.997666000000006,223,129,46,37,48.438900000000004,13,6,9,45,15.972380000000001,10.581928840580174,16.39920146333868
28,48.916913,34.873281000000006,46.633055000000006,31.066786000000008,229,133,46,39,49.357200000000006,13,6,10,45,15.566269000000002,10.876263951554083,16.392004040136527
29,51.261143000000004,35.56967600000001,48.97728500000001,31.763181000000007,239,140,48,40,51.9117,14,6,10,48,17.214104000000003,10.978721819835613,16.59745575731716
30,52.847573000000004,36.02799500000001,50.56371500000001,32.221500000000006,251,143,50,41,54.151500000000006,15,6,10,51,18.342215000000003,11.054677029948442,16.721552166579333
31,54.814733000000004,37.31505500000001,52.53087500000001,32.74726100000001,258,148,52,43,56.08560000000001,15,7,10,52,19.783614000000004,11.502187122762553,16.5855777354478
32,55.689337,37.98886500000001,53.40547900000001,33.42107100000001,263,158,53,44,57.593500000000006,15,8,10,53,19.984408000000002,11.733722577916936,16.369634757387548
33,56.821937000000005,38.83163600000001,54.53807900000001,34.26384200000001,274,161,55,45,59.142300000000006,16,8,10,56,20.274237000000003,11.732602860152115,16.566375603623552
34,58.347627,40.84521600000001,55.30247500000001,34.75482200000001,287,162,56,47,60.026700000000005,16,8,11,56,20.547653000000004,11.601195159385865,17.385907729234308
35,60.783727000000006,41.48124500000001,57.73857500000001,35.39085100000001,292,165,58,47,62.6101,17,8,11,59,22.347724000000003,11.74421751606959,17.2328269589778
36,61.952557000000006,42.07338000000001,58.90740500000001,35.98298600000001,296,170,58,49,64.4649,17,8,12,59,22.924419000000004,11.894711637256899,17.344294956225504
37,63.877947000000006,43.173080000000006,60.07149500000001,37.08268600000001,310,174,61,50,66.4911,18,8,12,62,22.988809000000003,11.922602000869755,17.537663712438196
