,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,0.598423,2.13637,0.598423,2.13637,5,2,1,1,0.31289999999999996,d,2021-08-08 11:00:00,0,1,0,1,-1.537947,7.481481481481482,16.761904761904763
1,a,1.32152,2.2991,1.32152,2.2991,8,2,1,1,0.6584000000000001,d,2021-08-15 13:00:00,0,1,0,1,-0.9775800000000001,6.1923076923076925,20.166666666666668
2,h,0.869605,0.264197,0.869605,0.264197,7,4,1,0,1.9440000000000002,w,2021-08-22 15:00:00,1,0,0,3,0.605408,9.375,18.944444444444443
3,a,1.28738,2.63179,1.28738,2.63179,8,9,0,2,0.48109999999999997,l,2021-08-29 13:00:00,0,0,1,0,-1.34441,24.5,15.842105263157896
4,h,0.805521,0.871123,0.805521,0.871123,5,5,0,2,1.2006999999999999,l,2021-09-12 13:00:00,0,0,1,0,-0.06560199999999994,6.791666666666667,16.157894736842106
5,a,1.06105,2.21352,1.06105,2.21352,2,2,0,2,0.586,l,2021-09-19 15:00:00,0,0,1,0,-1.1524699999999999,11.62962962962963,13.0
6,h,3.15024,0.379902,3.15024,0.379902,9,1,6,0,2.9226,w,2021-09-22 17:00:00,1,0,0,3,2.770338,7.878787878787879,27.25
7,a,1.78121,0.601971,1.78121,0.601971,9,2,1,1,2.3087,d,2021-09-26 11:00:00,0,1,0,1,1.179239,6.172413793103448,11.380952380952381
8,h,0.878199,1.39782,0.878199,1.39782,4,10,2,0,0.9378,w,2021-10-03 11:00:00,1,0,0,3,-0.5196210000000001,14.285714285714286,8.666666666666666
9,a,3.36021,0.97348,3.36021,0.97348,11,1,3,0,2.7242,w,2021-10-17 13:00:00,1,0,0,3,2.38673,11.88888888888889,30.0
10,h,1.35771,1.02588,1.35771,1.02588,7,3,1,0,1.5857999999999999,w,2021-10-24 13:00:00,1,0,0,3,0.33183000000000007,14.333333333333334,15.363636363636363
11,a,1.51345,1.80006,1.51345,1.80006,11,8,2,2,1.1519,d,2021-10-31 14:00:00,0,1,0,1,-0.28661000000000003,6.333333333333333,16.375
12,h,3.97971,0.953137,3.97971,0.193042,19,0,4,1,2.8894,w,2021-11-07 19:45:00,1,0,0,3,3.7866679999999997,11.037037037037036,12.588235294117647
13,h,3.99657,0.298729,3.99657,0.298729,11,4,2,0,2.9463,w,2021-11-20 20:00:00,1,0,0,3,3.6978410000000004,7.208333333333333,39.111111111111114
14,a,0.989174,0.633986,0.989174,0.633986,8,3,2,0,1.6515,w,2021-11-28 14:00:00,1,0,0,3,0.35518799999999995,8.736842105263158,13.952380952380953
15,h,0.799539,0.708091,0.799539,0.708091,5,3,1,2,1.369,l,2021-12-01 20:00:00,0,0,1,0,0.09144799999999997,6.310344827586207,16.0
16,a,3.1151,0.357851,3.1151,0.357851,7,4,5,0,2.8723,w,2021-12-05 12:00:00,1,0,0,3,2.757249,10.5,12.130434782608695
17,h,1.60766,1.8035,1.60766,1.0434,9,6,1,2,1.1519,l,2021-12-12 14:00:00,0,0,1,0,0.56426,8.55,25.153846153846153
18,a,1.29487,1.62819,1.29487,0.868092,9,4,1,2,1.0791,l,2021-12-22 19:45:00,0,0,1,0,0.426778,13.266666666666667,11.0
19,a,0.32823,0.579974,0.32823,0.579974,4,7,0,1,0.9875,l,2022-01-08 20:00:00,0,0,1,0,-0.25174399999999997,18.35,15.529411764705882
