,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,2.84573,1.05409,2.84573,1.05409,11,3,2,1,2.6209000000000002,w,2017-08-20 19:45:00,1,0,0,3,1.7916400000000001,6.6,18.272727272727273
1,a,2.14547,1.86088,1.38417,1.86088,4,11,2,1,1.6279,w,2017-08-27 19:45:00,1,0,0,3,-0.4767100000000002,14.722222222222221,7.074074074074074
2,a,0.910733,1.32766,0.910733,1.32766,2,8,2,2,0.97,d,2017-09-17 14:00:00,0,1,0,1,-0.41692700000000005,7.5,14.61111111111111
3,a,1.58432,0.989514,1.58432,0.989514,8,2,0,0,1.8089999999999997,d,2017-09-20 19:45:00,0,1,0,1,0.594806,8.333333333333334,13.074074074074074
4,h,1.73266,0.270138,1.73266,0.270138,3,4,2,0,2.595,w,2017-09-24 11:30:00,1,0,0,3,1.462522,13.19047619047619,9.636363636363637
5,a,0.521379,3.62989,0.521379,1.34603,10,7,0,4,0.0383,l,2017-09-30 17:00:00,0,0,1,0,-0.824651,12.882352941176471,24.733333333333334
6,h,1.52162,3.12444,1.52162,3.12444,7,18,3,1,0.4871,w,2017-10-15 14:00:00,1,0,0,3,-1.60282,10.5,10.16
7,h,2.28786,0.589592,1.52656,0.589592,5,7,5,0,2.6546,w,2017-10-21 17:00:00,1,0,0,3,0.9369679999999999,7.538461538461538,15.594594594594595
8,a,1.06402,3.08506,1.06402,3.08506,4,7,2,3,0.2629,l,2017-10-24 19:45:00,0,0,1,0,-2.02104,11.346153846153847,10.461538461538462
9,h,1.98109,2.02467,1.98109,2.02467,13,8,4,1,1.3371,w,2017-10-29 14:00:00,1,0,0,3,-0.04357999999999995,10.08695652173913,14.375
10,a,1.68517,1.03708,1.68517,1.03708,6,2,2,0,1.9205,w,2017-11-04 19:45:00,1,0,0,3,0.64809,10.090909090909092,10.181818181818182
11,h,1.83799,1.88477,1.83799,1.12347,7,9,3,2,1.3316000000000001,w,2017-11-19 14:00:00,1,0,0,3,0.71452,11.78125,9.23076923076923
12,a,0.734063,1.2325,0.734063,1.2325,10,5,0,3,0.8500000000000001,l,2017-11-25 14:00:00,0,0,1,0,-0.4984369999999999,7.333333333333333,44.0
13,h,1.19278,2.13576,1.19278,2.13576,14,7,1,2,0.7007000000000001,l,2017-12-03 19:45:00,0,0,1,0,-0.9429799999999999,7.636363636363637,9.15
14,a,1.65409,1.24898,1.65409,1.24898,8,7,2,2,1.6831,d,2017-12-09 17:00:00,0,1,0,1,0.4051100000000001,10.0,11.1
15,h,1.10661,1.71299,1.10661,0.951767,6,2,0,1,0.8660000000000001,l,2017-12-17 14:00:00,0,0,1,0,0.15484300000000006,5.6,14.705882352941176
16,a,0.941485,2.47201,0.180186,2.47201,3,7,2,3,0.2406,l,2017-12-23 14:00:00,0,0,1,0,-2.291824,8.382352941176471,14.692307692307692
17,h,2.56298,0.568105,1.80172,0.568105,14,4,2,0,2.6965,w,2017-12-30 14:00:00,1,0,0,3,1.233615,6.074074074074074,16.0
18,a,1.02149,1.64696,1.02149,1.64696,6,5,2,3,0.8861000000000001,l,2018-01-06 14:00:00,0,0,1,0,-0.62547,7.925925925925926,11.333333333333334
19,h,2.22125,1.91041,2.22125,1.91041,11,2,3,1,1.6004,w,2018-01-21 14:00:00,1,0,0,3,0.31084,7.2,8.185185185185185
20,h,1.98069,2.28714,1.21939,2.28714,9,13,1,1,1.1797,d,2018-01-24 19:45:00,0,1,0,1,-1.06775,6.515151515151516,8.38888888888889
21,a,1.55839,2.64554,1.55839,1.88424,5,11,1,0,0.6371,w,2018-01-28 14:00:00,1,0,0,3,-0.32585,11.619047619047619,4.4
22,h,0.300982,1.39071,0.300982,1.39071,5,2,1,1,0.4194,d,2018-02-03 17:00:00,0,1,0,1,-1.0897279999999998,5.542857142857143,11.428571428571429
23,h,4.1035,0.374815,3.3422,0.374815,11,1,2,0,2.9562,w,2018-02-11 14:00:00,1,0,0,3,2.967385,4.7631578947368425,15.08695652173913
24,a,0.612772,1.96039,0.612772,1.19913,1,9,0,1,0.3564,l,2018-02-18 19:45:00,0,0,1,0,-0.586358,17.352941176470587,14.666666666666666
25,h,0.761545,1.47155,0.761545,1.47155,9,1,2,1,0.7837,w,2018-02-25 14:00:00,1,0,0,3,-0.7100049999999999,7.806451612903226,12.333333333333334
26,a,0.841065,2.72118,0.841065,1.79824,9,4,1,4,0.22599999999999998,l,2018-03-11 14:00:00,0,0,1,0,-0.9571750000000001,6.454545454545454,15.058823529411764
27,h,0.477502,3.66236,0.477502,2.90106,0,12,0,5,0.04,l,2018-03-18 11:30:00,0,0,1,0,-2.4235580000000003,16.153846153846153,11.75
28,a,2.07501,0.278412,1.31371,0.278412,8,6,1,2,2.7497,l,2018-03-31 14:00:00,0,0,1,0,1.035298,11.647058823529411,16.15
29,a,1.30892,1.27115,1.30892,1.27115,5,6,2,1,1.4131,w,2018-04-03 17:30:00,1,0,0,3,0.03777000000000008,9.862068965517242,6.37037037037037
30,h,0.772801,0.251177,0.772801,0.251177,7,4,0,0,1.815,d,2018-04-07 18:45:00,0,1,0,1,0.521624,8.75,17.227272727272727
31,a,0.809319,2.34747,0.809319,2.34747,3,5,0,3,0.3691,l,2018-04-15 16:00:00,0,0,1,0,-1.538151,20.2,19.833333333333332
32,h,1.34472,0.323038,1.34472,0.323038,18,6,1,0,2.2278000000000002,w,2018-04-18 18:45:00,1,0,0,3,1.021682,10.15,13.31578947368421
33,a,0.281901,2.64031,0.281901,2.64031,3,7,0,4,0.0586,l,2018-04-22 13:00:00,0,0,1,0,-2.358409,11.68421052631579,10.413793103448276
34,h,3.15024,1.08402,2.38894,1.08402,9,9,4,1,2.7169,w,2018-04-29 13:00:00,1,0,0,3,1.3049199999999999,16.857142857142858,17.25
