,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,0.357337,0.901586,0.357337,0.901586,3,3,0,0,0.7398,d,2014-08-25 21:00:00,0,1,0,1,-0.544249,6.92,10.59375
1,a,2.23586,1.89944,2.23586,1.15616,7,4,2,2,1.5912,d,2014-08-31 20:00:00,0,1,0,1,1.0797,7.733333333333333,9.25
2,h,1.42044,0.570631,0.677167,0.570631,9,0,2,3,2.1582999999999997,l,2014-09-14 11:00:00,0,0,1,0,0.10653599999999996,2.566666666666667,6.116279069767442
3,a,1.40506,4.38395,1.40506,4.38395,3,12,2,4,0.1163,l,2014-09-21 16:00:00,0,0,1,0,-2.97889,7.3478260869565215,10.321428571428571
4,h,3.17965,1.06179,3.17965,1.06179,2,4,2,1,2.8401,w,2014-09-24 19:00:00,1,0,0,3,2.1178600000000003,5.472222222222222,8.074074074074074
5,a,1.39355,0.637848,0.650272,0.637848,5,4,2,0,2.0557,w,2014-09-27 21:00:00,1,0,0,3,0.01242399999999999,9.058823529411764,6.725
6,h,0.515599,2.97834,0.515599,2.97834,2,12,0,2,0.15839999999999999,l,2014-10-04 17:00:00,0,0,1,0,-2.4627410000000003,9.62962962962963,7.576923076923077
7,a,0.471785,0.432469,0.471785,0.432469,5,3,1,0,1.3211,w,2014-10-17 20:00:00,1,0,0,3,0.03931600000000002,4.425,7.075
8,a,0.395055,3.90394,0.395055,3.16066,2,9,0,4,0.029,l,2014-10-26 11:00:00,0,0,1,0,-2.765605,4.724137931034483,6.162162162162162
9,h,1.21559,2.50481,1.21559,1.76154,5,2,2,3,0.5446,l,2014-11-03 19:45:00,0,0,1,0,-0.5459500000000002,4.6,11.724137931034482
10,a,0.843676,2.69643,0.843676,2.69643,5,7,1,5,0.25780000000000003,l,2014-11-08 19:00:00,0,0,1,0,-1.852754,8.424242424242424,21.235294117647058
11,h,0.865947,0.704494,0.865947,0.704494,3,5,1,0,1.4785,w,2014-11-23 11:00:00,1,0,0,3,0.16145300000000007,6.387096774193548,5.346153846153846
12,a,1.25863,0.80016,1.25863,0.80016,2,9,1,0,1.7577,w,2014-12-01 19:45:00,1,0,0,3,0.45846999999999993,4.0,5.575
13,h,1.41398,1.58437,1.41398,1.58437,2,6,0,1,1.2198,l,2014-12-07 11:00:00,0,0,1,0,-0.17039000000000004,4.44,7.121212121212121
14,a,0.603533,3.01549,0.603533,3.01549,1,4,0,3,0.1175,l,2014-12-13 17:00:00,0,0,1,0,-2.4119569999999997,7.0,11.884615384615385
15,h,1.37834,2.25875,1.37834,2.25875,2,4,1,3,0.727,l,2014-12-20 21:00:00,0,0,1,0,-0.8804100000000001,3.269230769230769,11.028571428571428
16,a,2.5901,0.518609,2.5901,0.518609,3,2,2,1,2.7152,w,2015-01-04 11:00:00,1,0,0,3,2.071491,5.0,10.32258064516129
17,h,1.78825,0.573866,1.78825,0.573866,8,4,0,1,2.3306,l,2015-01-12 19:45:00,0,0,1,0,1.214384,5.85,14.423076923076923
18,a,0.710475,0.569536,0.710475,0.569536,5,6,1,0,1.4495,w,2015-01-17 15:00:00,1,0,0,3,0.14093899999999993,6.428571428571429,10.423076923076923
19,a,0.696507,1.4904,0.696507,1.4904,3,3,1,3,0.6782,l,2015-01-24 19:00:00,0,0,1,0,-0.793893,5.0,12.482758620689655
20,h,1.31894,2.38957,1.31894,1.6463,1,2,1,2,0.6084,l,2015-01-30 19:45:00,0,0,1,0,-0.3273600000000001,9.666666666666666,5.6571428571428575
21,a,0.406262,2.96514,0.406262,2.96514,3,4,0,2,0.10969999999999999,l,2015-02-09 19:45:00,0,0,1,0,-2.558878,6.523809523809524,5.578947368421052
22,h,1.25027,2.06078,1.25027,2.06078,1,8,2,0,0.7421,w,2015-02-15 18:00:00,1,0,0,3,-0.8105099999999998,5.961538461538462,6.0625
23,a,0.144942,1.93713,0.144942,1.93713,2,7,0,1,0.1627,l,2015-02-22 16:00:00,0,0,1,0,-1.7921880000000001,8.88888888888889,5.5675675675675675
24,h,2.10446,1.5619,2.10446,1.5619,4,1,4,2,1.8165999999999998,w,2015-02-28 17:00:00,1,0,0,3,0.5425599999999999,4.27027027027027,11.96875
25,a,0.955753,5.199,0.212476,4.45572,2,11,1,6,0.013000000000000001,l,2015-03-08 11:00:00,0,0,1,0,-4.243244000000001,9.071428571428571,10.181818181818182
26,h,3.07872,1.13426,3.07872,1.13426,6,3,3,1,2.5938999999999997,w,2015-03-14 19:00:00,1,0,0,3,1.94446,3.46875,10.0
27,h,0.578125,0.787002,0.578125,0.787002,1,3,1,0,1.0569,w,2015-03-21 17:00:00,1,0,0,3,-0.20887699999999998,3.0714285714285716,4.4
28,a,1.33096,1.32137,1.33096,0.57809,4,7,2,1,1.3288,w,2015-04-03 19:45:00,1,0,0,3,0.7528699999999999,5.40625,10.73076923076923
29,h,1.19622,1.94497,1.19622,1.94497,5,8,0,2,0.8283,l,2015-04-08 21:00:00,0,0,1,0,-0.74875,7.428571428571429,12.692307692307692
30,a,0.962212,6.56908,0.962212,6.56908,4,25,1,6,0.0031999999999999997,l,2015-04-11 21:00:00,0,0,1,0,-5.6068679999999995,14.125,8.0
31,h,2.62824,0.372844,2.62824,0.372844,4,5,2,0,2.8670999999999998,w,2015-04-19 11:00:00,1,0,0,3,2.2553959999999997,4.944444444444445,13.909090909090908
32,a,1.37722,3.21575,1.37722,3.21575,5,8,0,2,0.3774,l,2015-04-26 18:00:00,0,0,1,0,-1.8385299999999998,6.0,8.666666666666666
33,h,0.486759,1.25767,0.486759,1.25767,4,8,1,1,0.6844000000000001,d,2015-04-30 19:00:00,0,1,0,1,-0.7709110000000001,6.708333333333333,5.806451612903226
34,a,0.614259,0.760792,0.614259,0.760792,3,4,1,1,1.1813,d,2015-05-03 11:00:00,0,1,0,1,-0.14653300000000002,5.035714285714286,6.7894736842105265
35,h,1.40202,0.866413,1.40202,0.866413,6,2,2,0,1.7627000000000002,w,2015-05-11 19:45:00,1,0,0,3,0.535607,3.5,15.31578947368421
36,a,2.20767,1.05152,2.20767,1.05152,12,4,2,1,2.2046,w,2015-05-17 18:00:00,1,0,0,3,1.1561499999999998,7.03030303030303,21.058823529411764
37,h,1.0083,1.55136,1.0083,1.55136,3,6,2,4,0.9180999999999999,l,2015-05-23 17:30:00,0,0,1,0,-0.5430600000000001,4.625,14.08695652173913
