,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,0.977176,1.75881,0.977176,1.75881,1,4,1,1,0.7308,0,1,0,1,-0.7816339999999999,3.225806451612903,10.9
1,1.409033,4.542479999999999,1.409033,4.542479999999999,3,13,2,6,0.8599,0,1,1,1,-3.133447,5.987903225806452,10.51818181818182
2,3.370613,5.663049999999999,3.370613,5.663049999999999,5,15,3,8,2.9735,0,1,2,1,-2.2924369999999996,6.171422663358148,11.151010101010101
3,4.789723,7.62604,3.946896,7.62604,7,29,5,10,3.9421,0,2,2,2,-3.6791439999999995,6.93213842609004,9.55680596285435
4,5.6773620000000005,9.201229999999999,4.834535,9.201229999999999,10,32,6,12,4.681,0,2,3,2,-4.366695,7.612377407538699,9.211298428820065
5,6.4977990000000005,10.9309,5.654972,10.9309,12,39,7,15,5.3725000000000005,0,2,4,2,-5.275928,6.95958986860109,9.063178798210268
6,7.163344,11.169475,6.320517,11.169475,13,44,7,16,7.175400000000001,0,2,5,2,-4.8489580000000005,7.589422894891159,8.314357337241455
7,7.470095000000001,14.223075,6.627268,14.223075,13,55,8,23,7.227500000000001,0,2,6,2,-7.595807000000001,8.575527641725417,8.57111530166522
8,8.016963,14.465859,7.174136,14.465859,14,59,8,23,8.8124,0,3,6,3,-7.291723000000001,9.008656149369962,8.803954342220937
9,8.0615483,16.217529,7.2187212999999995,16.217529,14,76,8,24,8.9491,0,3,7,3,-8.9988077,10.686361963004392,8.413214080412637
10,10.1659183,17.929378999999997,9.3230913,17.929378999999997,19,81,9,25,10.6278,0,4,7,4,-8.606287700000001,10.317147239094902,8.705792704681345
11,10.7888643,19.510318999999996,9.9460373,19.510318999999996,21,94,10,26,11.2261,0,5,7,5,-9.5642817,10.771778908564267,8.307829359136194
12,11.5504213,21.614148999999994,10.7075943,21.614148999999994,24,101,11,29,11.668700000000001,0,5,8,5,-10.906554700000001,11.104019691821561,8.63991940843341
13,13.4596313,23.539188999999993,12.6168043,22.795918999999994,31,112,13,30,13.0347,1,5,8,8,-10.179114700000001,11.295347477809463,8.53992516497388
14,14.4226833,26.341738999999993,13.5798563,25.598468999999994,35,116,14,31,13.3223,1,6,8,9,-12.018612700000002,11.098734569032422,8.65755334238142
15,15.0725713,28.448368999999992,14.2297443,27.705098999999993,40,125,14,33,13.7047,1,6,9,9,-13.475354700000002,11.455658896563133,8.477567369593691
16,15.4877943,32.628958999999995,14.6449673,31.885688999999992,41,135,14,38,13.7199,1,6,10,9,-17.2407217,12.883400886604873,8.419172141079267
17,17.1494243,33.79200899999999,16.3065973,33.04873899999999,43,137,15,39,15.586,1,7,10,10,-16.7421417,12.443018711745182,8.262551466574863
18,17.430161299999998,34.62584999999999,16.5873343,33.88257999999999,47,139,16,42,16.3399,1,7,11,10,-17.295245700000002,12.2203398959755,8.106242596061936
19,17.747986299999997,37.07724999999999,16.905159299999998,36.33397999999999,51,153,16,44,16.4692,1,7,12,10,-19.428820700000003,12.604059743281988,7.964566829895203
20,18.293972299999997,37.87425499999999,17.451145299999997,37.13098499999999,51,166,17,44,17.5198,2,7,12,13,-19.679839700000002,12.344607162914063,7.802988817587269
21,18.964302299999996,41.96776499999999,18.121475299999997,40.48121499999999,59,171,17,48,17.5815,2,7,13,13,-22.359739700000002,12.182248986087389,7.691254216160888
22,20.528522299999995,42.21748899999999,19.685695299999995,40.73093899999999,61,176,21,49,20.1728,3,7,13,16,-21.045243700000004,12.03302076930098,7.673622045271905
23,21.048977299999994,43.93822899999999,20.206150299999994,42.45167899999999,65,187,22,52,20.6302,3,7,14,16,-22.245528700000005,11.838192522961059,7.7844433489411315
24,21.786144299999993,45.03125899999999,20.943317299999993,43.54470899999999,68,187,24,53,21.566499999999998,4,7,14,19,-22.601391700000004,11.540119367497162,7.71670197861985
25,21.83904559999999,47.14137899999999,20.99621859999999,45.65482899999999,69,194,24,54,21.654799999999998,4,7,15,19,-24.658610400000004,11.375424950136848,7.573751902519087
26,22.38245059999999,48.773728999999996,21.53962359999999,47.287178999999995,77,203,24,55,22.1754,4,7,16,19,-25.747555400000003,11.213372174205855,7.485596216762705
27,23.551330599999993,51.752559,22.708503599999993,49.522729,80,212,25,58,22.4946,4,7,17,19,-26.8142254,11.073764161773036,7.525396351878322
28,24.065057599999992,54.956499,23.222230599999993,52.726669,83,227,26,62,22.600499999999997,4,7,18,19,-29.5044384,11.121618447971843,7.454865443192862
29,24.474189599999992,56.304739,23.631362599999992,53.331628,84,231,26,62,23.0815,4,8,18,20,-29.700265400000003,11.18185021399183,7.41021608226592
30,25.200678599999993,58.555019,24.357851599999993,55.581908,90,237,27,65,23.4657,4,8,19,20,-31.224056400000002,11.217458732434489,7.639686838444747
