,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,a,0.292445,1.72783,0.292445,0.967734,4,8,0,4,0.25339999999999996,l,2017-08-05 19:00:00,0,0,1,0,-0.675289,16.95,5.916666666666667
1,h,3.20079,1.11214,2.44069,1.11214,6,3,3,0,2.6266000000000003,w,2017-08-13 14:00:00,1,0,0,3,1.3285500000000001,6.571428571428571,6.111111111111111
2,a,0.639177,1.91128,0.639177,1.91128,6,6,1,1,0.41700000000000004,d,2017-08-19 19:00:00,0,1,0,1,-1.272103,8.393939393939394,9.482758620689655
3,a,0.566048,1.86165,0.566048,1.86165,3,2,0,2,0.3816,l,2017-08-27 14:00:00,0,0,1,0,-1.2956020000000001,9.45,10.625
4,h,0.599748,0.293267,0.599748,0.293267,2,1,0,1,1.6285,l,2017-09-09 19:00:00,0,0,1,0,0.30648099999999995,4.848484848484849,9.125
5,a,1.25366,2.74933,1.25366,2.74933,1,14,0,3,0.3585,l,2017-09-16 16:00:00,0,0,1,0,-1.49567,11.4,6.954545454545454
6,h,1.38859,0.572934,1.38859,0.572934,7,2,1,2,2.0338,l,2017-09-24 16:00:00,0,0,1,0,0.8156559999999999,5.0,18.705882352941178
7,a,0.668952,1.55525,0.668952,1.55525,3,6,1,1,0.5961000000000001,d,2017-09-30 19:00:00,0,1,0,1,-0.886298,6.102564102564102,6.620689655172414
8,h,2.02351,3.0641,2.02351,3.0641,10,8,3,3,0.7897,d,2017-10-15 20:00:00,0,1,0,1,-1.04059,10.0,10.25
9,a,1.15613,1.8532,1.15613,1.09311,4,9,2,1,0.8405,w,2017-10-22 14:00:00,1,0,0,3,0.06302000000000008,17.58823529411765,11.5
10,h,1.62722,0.37517,0.867125,0.37517,7,2,2,2,2.4887,d,2017-10-28 19:00:00,0,1,0,1,0.49195500000000003,8.4,10.321428571428571
11,a,0.886377,2.42579,0.886377,2.42579,7,4,0,3,0.33399999999999996,l,2017-11-04 19:00:00,0,0,1,0,-1.5394130000000001,34.875,11.384615384615385
12,h,1.40766,0.69636,1.40766,0.69636,4,6,2,1,1.9782000000000002,w,2017-11-18 19:00:00,1,0,0,3,0.7112999999999999,7.423076923076923,7.903225806451613
13,a,1.64076,1.27542,0.880668,1.27542,3,2,2,2,1.6753,d,2017-11-24 19:45:00,0,1,0,1,-0.394752,13.04,9.045454545454545
14,h,0.223173,2.23402,0.223173,2.23402,5,5,0,0,0.1503,d,2017-11-28 18:00:00,0,1,0,1,-2.010847,6.12,9.0
15,h,0.38814,2.27373,0.38814,2.27373,0,15,2,1,0.2327,w,2017-12-02 16:00:00,1,0,0,3,-1.88559,15.181818181818182,6.526315789473684
16,a,2.17093,0.589571,2.17093,0.589571,2,8,3,0,2.5511,w,2017-12-08 19:45:00,1,0,0,3,1.581359,11.318181818181818,4.617647058823529
17,h,1.72073,1.28316,0.960637,1.28316,2,3,2,1,1.7435,w,2017-12-16 19:00:00,1,0,0,3,-0.3225230000000001,6.473684210526316,6.869565217391305
18,a,1.82629,2.02724,1.82629,2.02724,5,6,0,3,1.2278000000000002,l,2017-12-20 19:50:00,0,0,1,0,-0.20094999999999996,12.736842105263158,8.0
19,h,0.599037,1.07983,0.599037,1.07983,9,10,0,2,0.8548,l,2018-01-12 19:45:00,0,0,1,0,-0.480793,7.260869565217392,8.88
