,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_ratio,oppda_ratio
0,h,0.396115,2.31427,0.396115,1.5531,2,4,0,3,0.1653,l,2018-08-11 17:00:00,0,0,1,0,-1.156985,11.545454545454545,12.666666666666666
1,a,0.663731,4.60356,0.663731,4.60356,4,17,1,6,0.0258,l,2018-08-19 15:30:00,0,0,1,0,-3.939829,35.22222222222222,9.181818181818182
2,h,0.203453,1.06351,0.203453,1.06351,1,5,0,0,0.5018,d,2018-08-25 17:00:00,0,1,0,1,-0.860057,8.833333333333334,8.478260869565217
3,a,0.660035,0.616013,0.660035,0.616013,1,2,1,1,1.3716,d,2018-09-01 14:00:00,0,1,0,1,0.044022000000000006,9.344827586206897,8.523809523809524
4,h,0.87744,0.746631,0.87744,0.746631,5,2,0,1,1.4471999999999998,l,2018-09-15 14:00:00,0,0,1,0,0.13080899999999995,11.842105263157896,15.941176470588236
5,a,0.688176,1.80404,0.688176,1.80404,2,2,1,3,0.5392,l,2018-09-22 14:00:00,0,0,1,0,-1.1158640000000002,17.68421052631579,6.961538461538462
6,h,0.339245,2.33733,0.339245,1.57616,3,1,0,2,0.1381,l,2018-09-29 14:00:00,0,0,1,0,-1.236915,6.142857142857143,14.266666666666667
7,a,1.02549,0.353128,1.02549,0.353128,1,1,1,1,1.9813,d,2018-10-06 14:00:00,0,1,0,1,0.672362,6.411764705882353,14.434782608695652
8,h,0.638341,0.663819,0.638341,0.663819,0,10,0,1,1.259,l,2018-10-20 16:30:00,0,0,1,0,-0.025478,13.75,18.944444444444443
9,a,0.479655,2.29622,0.479655,2.29622,6,6,0,3,0.2333,l,2018-10-27 14:00:00,0,0,1,0,-1.816565,8.066666666666666,11.8
10,h,0.51433,0.354166,0.51433,0.354166,4,1,1,0,1.438,w,2018-11-05 20:00:00,1,0,0,3,0.16016399999999997,4.795918367346939,10.2
11,h,1.17524,1.44113,1.17524,1.44113,4,5,1,1,1.1023,d,2018-11-10 15:00:00,0,1,0,1,-0.26588999999999996,10.115384615384615,8.647058823529411
12,a,0.627281,0.701036,0.627281,0.701036,5,5,2,0,1.2535,w,2018-11-25 16:00:00,1,0,0,3,-0.07375500000000001,8.310344827586206,15.1
13,h,0.558083,1.67998,0.558083,1.67998,0,6,1,2,0.46420000000000006,l,2018-12-01 15:00:00,0,0,1,0,-1.1218970000000001,16.7,7.428571428571429
14,a,1.5631,1.07393,1.5631,1.07393,9,3,1,2,1.7043,l,2018-12-04 19:45:00,0,0,1,0,0.4891699999999999,4.933333333333334,17.0625
15,a,0.308361,2.02156,0.308361,2.02156,2,8,0,1,0.22870000000000001,l,2018-12-08 15:00:00,0,0,1,0,-1.713199,10.620689655172415,5.583333333333333
16,h,0.671382,0.931041,0.671382,0.931041,7,3,0,1,1.0309,l,2018-12-15 15:00:00,0,0,1,0,-0.259659,4.208333333333333,18.75
17,h,1.0038,2.60172,1.0038,1.84055,8,6,1,3,0.3667,l,2018-12-22 15:00:00,0,0,1,0,-0.8367499999999999,4.212121212121212,15.105263157894736
18,a,1.40594,1.79848,1.40594,1.79848,5,9,1,3,1.0529,l,2018-12-26 15:00:00,0,0,1,0,-0.3925400000000001,14.521739130434783,6.958333333333333
19,a,0.276791,1.72386,0.276791,0.962693,5,5,0,1,0.2655,l,2018-12-29 15:00:00,0,0,1,0,-0.685902,16.083333333333332,18.31578947368421
20,h,0.621818,2.66309,0.621818,2.66309,1,7,1,2,0.2141,l,2019-01-02 19:45:00,0,0,1,0,-2.041272,19.0,6.913043478260869
21,a,0.39468,0.124558,0.39468,0.124558,7,0,0,0,1.5311,d,2019-01-12 15:00:00,0,1,0,1,0.270122,5.0,7.0
22,h,0.764264,2.01376,0.764264,2.01376,1,13,0,3,0.4454,l,2019-01-20 13:30:00,0,0,1,0,-1.249496,21.22222222222222,9.277777777777779
23,h,0.73078,1.05995,0.73078,1.05995,2,3,0,1,0.9824,l,2019-01-29 19:45:00,0,0,1,0,-0.32916999999999996,9.80952380952381,10.035714285714286
24,a,0.260391,2.94236,0.260391,2.18119,1,19,0,5,0.0648,l,2019-02-02 15:00:00,0,0,1,0,-1.920799,21.57894736842105,7.606060606060606
25,h,1.96816,1.46751,1.96816,1.46751,6,10,1,2,1.7684000000000002,l,2019-02-09 15:00:00,0,0,1,0,0.5006499999999998,4.327272727272727,9.954545454545455
26,a,0.133934,3.03313,0.133934,3.03313,2,14,0,2,0.0568,l,2019-02-23 15:00:00,0,0,1,0,-2.899196,39.75,12.391304347826088
27,h,1.46224,0.573166,1.46224,0.573166,6,1,1,0,2.1837999999999997,w,2019-02-26 19:45:00,1,0,0,3,0.889074,8.153846153846153,14.9375
28,a,0.2014,1.39896,0.2014,1.39896,1,5,0,1,0.3201,l,2019-03-02 15:00:00,0,0,1,0,-1.19756,14.941176470588236,11.0
29,h,0.339087,2.16389,0.339087,2.16389,7,13,0,2,0.1305,l,2019-03-09 15:00:00,0,0,1,0,-1.8248029999999997,6.285714285714286,13.058823529411764
30,a,1.66909,1.88114,1.66909,1.12005,1,16,3,4,1.2224,l,2019-03-16 15:00:00,0,0,1,0,0.54904,13.954545454545455,6.833333333333333
31,a,0.926991,2.84701,0.926991,2.08584,5,9,0,2,0.2885,l,2019-03-30 15:00:00,0,0,1,0,-1.158849,10.818181818181818,13.470588235294118
32,h,1.62301,3.61876,0.861845,2.85759,2,2,1,4,0.29879999999999995,l,2019-04-06 15:00:00,0,0,1,0,-1.995745,9.6,8.238095238095237
33,a,0.983527,2.78596,0.983527,2.78596,5,14,0,4,0.3003,l,2019-04-13 12:30:00,0,0,1,0,-1.8024330000000002,19.333333333333332,8.263157894736842
34,h,1.09072,1.08462,1.09072,1.08462,3,8,1,2,1.3691,l,2019-04-20 15:00:00,0,0,1,0,0.006099999999999994,13.454545454545455,11.0
35,a,0.1624,3.58922,0.1624,3.58922,2,13,0,5,0.0263,l,2019-04-26 20:00:00,0,0,1,0,-3.42682,21.652173913043477,7.333333333333333
36,h,0.73663,1.88049,0.73663,1.88049,6,19,1,1,0.6003000000000001,d,2019-05-05 13:00:00,0,1,0,1,-1.14386,13.32,7.65
37,a,0.857152,0.941018,0.857152,0.941018,1,9,1,1,1.2379,d,2019-05-12 14:00:00,0,1,0,1,-0.083866,11.833333333333334,9.176470588235293
