,id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal,home_team,away_team
0,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/draw,2.8,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (10bet),draw,win-market,eb,3.2,alaves,athletic-bilbao
1,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,2.95,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (10bet),alaves,win-market,eb,3.6,alaves,athletic-bilbao
2,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/athletic-bilbao,2.2,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (10bet),athletic-bilbao,win-market,eb,2.4,alaves,athletic-bilbao
3,vb/football/spain-la-liga/deportivo-alaves-v-athletic-bilbao/match-result/draw,3.13,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Vbet),draw,win-market,vb,3.2,alaves,athletic-bilbao
4,vb/football/spain-la-liga/deportivo-alaves-v-athletic-bilbao/match-result/deportivo-alaves,3.45,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Vbet),alaves,win-market,vb,3.6,alaves,athletic-bilbao
5,vb/football/spain-la-liga/deportivo-alaves-v-athletic-bilbao/match-result/athletic-bilbao,2.35,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Vbet),athletic-bilbao,win-market,vb,2.4,alaves,athletic-bilbao
6,lv/football/spain-primera-division/deportivo-alaves-v-athletic-bilbao/3w/draw,3.1,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (LVbet),draw,win-market,lv,3.2,alaves,athletic-bilbao
7,lv/football/spain-primera-division/deportivo-alaves-v-athletic-bilbao/3w/deportivo-alaves,3.45,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (LVbet),alaves,win-market,lv,3.6,alaves,athletic-bilbao
8,lv/football/spain-primera-division/deportivo-alaves-v-athletic-bilbao/3w/athletic-bilbao,2.35,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (LVbet),athletic-bilbao,win-market,lv,2.4,alaves,athletic-bilbao
9,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/draw,2.95,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Mansion Bet),draw,win-market,mb,3.2,alaves,athletic-bilbao
10,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,3.15,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Mansion Bet),alaves,win-market,mb,3.6,alaves,athletic-bilbao
11,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/athletic-bilbao,2.25,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Mansion Bet),athletic-bilbao,win-market,mb,2.4,alaves,athletic-bilbao
12,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/draw,2.85,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Fansbet),draw,win-market,fb,3.2,alaves,athletic-bilbao
13,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/alaves,3.0,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Fansbet),alaves,win-market,fb,3.6,alaves,athletic-bilbao
14,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/athletic-bilbao,2.2,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Fansbet),athletic-bilbao,win-market,fb,2.4,alaves,athletic-bilbao
15,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/draw,2.75,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Netbet),draw,win-market,nt,3.2,alaves,athletic-bilbao
16,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/alaves,2.95,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Netbet),alaves,win-market,nt,3.6,alaves,athletic-bilbao
17,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/athletic-bilbao,2.15,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Netbet),athletic-bilbao,win-market,nt,2.4,alaves,athletic-bilbao
18,wa/soccer/alaves-athletic-bilbao/alaves-v-athletic-bilbao/win-draw-win/draw,3.2,2022-01-09T17:20:00Z,2022-01-01T04:15:43Z,Draw (Betway),draw,win-market,wa,3.2,alaves,athletic-bilbao
19,wa/soccer/alaves-athletic-bilbao/alaves-v-athletic-bilbao/win-draw-win/alaves,3.3,2022-01-09T17:20:00Z,2022-01-01T04:15:43Z,Alaves (Betway),alaves,win-market,wa,3.6,alaves,athletic-bilbao
20,wa/soccer/alaves-athletic-bilbao/alaves-v-athletic-bilbao/win-draw-win/athletic-bilbao,2.3,2022-01-09T17:20:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Betway),athletic-bilbao,win-market,wa,2.4,alaves,athletic-bilbao
21,sa/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/draw,3.2,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Betsafe),draw,win-market,sa,3.2,alaves,athletic-bilbao
22,sa/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/alaves,3.4,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Betsafe),alaves,win-market,sa,3.6,alaves,athletic-bilbao
23,sa/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/athletic-club-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Betsafe),athletic-bilbao,win-market,sa,2.4,alaves,athletic-bilbao
24,bs/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/draw,3.2,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Betsson),draw,win-market,bs,3.2,alaves,athletic-bilbao
25,bs/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/alaves,3.4,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Betsson),alaves,win-market,bs,3.6,alaves,athletic-bilbao
26,bs/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/athletic-club-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Betsson),athletic-bilbao,win-market,bs,2.4,alaves,athletic-bilbao
27,tn/football/spain-la-liga/alaves-v-athletic-bilbao/main-result-main-line/x,3.0,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (TonyBet),draw,win-market,tn,3.2,alaves,athletic-bilbao
28,tn/football/spain-la-liga/alaves-v-athletic-bilbao/main-result-main-line/alaves,3.35,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (TonyBet),alaves,win-market,tn,3.6,alaves,athletic-bilbao
29,tn/football/spain-la-liga/alaves-v-athletic-bilbao/main-result-main-line/athletic-bilbao,2.25,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (TonyBet),athletic-bilbao,win-market,tn,2.4,alaves,athletic-bilbao
30,bh/football/spain-primera-division/deportivo-alaves-v-athletic-bilbao/tip/draw,3.05,2022-01-09T18:30:00Z,2022-01-01T04:15:43Z,Draw (Bet At Home),draw,win-market,bh,3.2,alaves,athletic-bilbao
31,bh/football/spain-primera-division/deportivo-alaves-v-athletic-bilbao/tip/deportivo-alaves,3.2,2022-01-09T18:30:00Z,2022-01-01T04:15:43Z,Alaves (Bet At Home),alaves,win-market,bh,3.6,alaves,athletic-bilbao
32,bh/football/spain-primera-division/deportivo-alaves-v-athletic-bilbao/tip/athletic-bilbao,2.34,2022-01-09T18:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Bet At Home),athletic-bilbao,win-market,bh,2.4,alaves,athletic-bilbao
33,by/eurfootball/spain-spain-la-liga/alaves-v-athletic-bilbao/match-betting/draw,2.9,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (BoyleSports),draw,win-market,by,3.2,alaves,athletic-bilbao
34,by/eurfootball/spain-spain-la-liga/alaves-v-athletic-bilbao/match-betting/alaves,3.6,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (BoyleSports),alaves,win-market,by,3.6,alaves,athletic-bilbao
35,by/eurfootball/spain-spain-la-liga/alaves-v-athletic-bilbao/match-betting/athletic-bilbao,2.25,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (BoyleSports),athletic-bilbao,win-market,by,2.4,alaves,athletic-bilbao
36,qb/football/spanish-la-liga/alaves-v-athletic-bilbao/match-result/draw,3.1,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Quinnbet),draw,win-market,qb,3.2,alaves,athletic-bilbao
37,qb/football/spanish-la-liga/alaves-v-athletic-bilbao/match-result/alaves,3.3,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Quinnbet),alaves,win-market,qb,3.6,alaves,athletic-bilbao
38,qb/football/spanish-la-liga/alaves-v-athletic-bilbao/match-result/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Quinnbet),athletic-bilbao,win-market,qb,2.4,alaves,athletic-bilbao
39,wh/european-major-leagues/spanish-la-liga-primera/alaves-v-athletic-bilbao/90-minutes/draw,3.1,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (William Hill),draw,win-market,wh,3.2,alaves,athletic-bilbao
40,wh/european-major-leagues/spanish-la-liga-primera/alaves-v-athletic-bilbao/90-minutes/alaves,3.3,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (William Hill),alaves,win-market,wh,3.6,alaves,athletic-bilbao
41,wh/european-major-leagues/spanish-la-liga-primera/alaves-v-athletic-bilbao/90-minutes/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (William Hill),athletic-bilbao,win-market,wh,2.4,alaves,athletic-bilbao
42,vc/football/esp-la-liga-primera/cd-alaves-v-athletic-bilbao/match-betting-90-mins/draw,3.1,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Betvictor),draw,win-market,vc,3.2,alaves,athletic-bilbao
43,vc/football/esp-la-liga-primera/cd-alaves-v-athletic-bilbao/match-betting-90-mins/cd-alaves,3.2,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Betvictor),alaves,win-market,vc,3.6,alaves,athletic-bilbao
44,vc/football/esp-la-liga-primera/cd-alaves-v-athletic-bilbao/match-betting-90-mins/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Betvictor),athletic-bilbao,win-market,vc,2.4,alaves,athletic-bilbao
45,nv/soccer/laliga-spain/alaves-v-athletic-bilbao/full-time-result/draw,3.1,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Draw (Novibet),draw,win-market,nv,3.2,alaves,athletic-bilbao
46,nv/soccer/laliga-spain/alaves-v-athletic-bilbao/full-time-result/alaves,3.25,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Alaves (Novibet),alaves,win-market,nv,3.6,alaves,athletic-bilbao
47,nv/soccer/laliga-spain/alaves-v-athletic-bilbao/full-time-result/athletic-bilbao,2.4,2022-01-09T17:30:00Z,2022-01-01T04:15:43Z,Athletic Bilbao (Novibet),athletic-bilbao,win-market,nv,2.4,alaves,athletic-bilbao
48,nv/soccer/laliga-spain/alaves-v-athletic-bilbao/full-time-result/athletic-bilbao,2.35,2022-01-09T17:30:00Z,2022-01-01T14:43:32Z,Athletic Bilbao (Novibet),athletic-bilbao,win-market,nv,2.35,alaves,athletic-bilbao
49,wh/european-major-leagues/spanish-la-liga-primera/alaves-v-athletic-bilbao/90-minutes/draw,3.0,2022-01-09T17:30:00Z,2022-01-01T22:57:59Z,Draw (William Hill),draw,win-market,wh,3.2,alaves,athletic-bilbao
50,wh/european-major-leagues/spanish-la-liga-primera/alaves-v-athletic-bilbao/90-minutes/alaves,3.25,2022-01-09T17:30:00Z,2022-01-01T22:57:59Z,Alaves (William Hill),alaves,win-market,wh,3.6,alaves,athletic-bilbao
51,wh/european-major-leagues/spanish-la-liga-primera/alaves-v-athletic-bilbao/90-minutes/athletic-bilbao,2.38,2022-01-09T17:30:00Z,2022-01-01T22:57:59Z,Athletic Bilbao (William Hill),athletic-bilbao,win-market,wh,2.38,alaves,athletic-bilbao
52,fr/football-spanish-primera/football-spanish-primera/deportivo-alaves-v-athletic-bilbao/match-result/draw,3.1,2022-01-09T17:30:00Z,2022-01-01T22:57:59Z,Draw (Betfred),draw,win-market,fr,3.2,alaves,athletic-bilbao
53,fr/football-spanish-primera/football-spanish-primera/deportivo-alaves-v-athletic-bilbao/match-result/deportivo-alaves,3.3,2022-01-09T17:30:00Z,2022-01-01T22:57:59Z,Alaves (Betfred),alaves,win-market,fr,3.6,alaves,athletic-bilbao
54,fr/football-spanish-primera/football-spanish-primera/deportivo-alaves-v-athletic-bilbao/match-result/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-01T22:57:59Z,Athletic Bilbao (Betfred),athletic-bilbao,win-market,fr,2.38,alaves,athletic-bilbao
55,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,3.05,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Alaves (10bet),alaves,win-market,eb,3.6,alaves,athletic-bilbao
56,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/draw,3.0,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Draw (Mansion Bet),draw,win-market,mb,3.2,alaves,athletic-bilbao
57,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,3.25,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Alaves (Mansion Bet),alaves,win-market,mb,3.6,alaves,athletic-bilbao
58,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Athletic Bilbao (Mansion Bet),athletic-bilbao,win-market,mb,2.38,alaves,athletic-bilbao
59,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/alaves,3.1,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Alaves (Fansbet),alaves,win-market,fb,3.6,alaves,athletic-bilbao
60,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/athletic-bilbao,2.25,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Athletic Bilbao (Fansbet),athletic-bilbao,win-market,fb,2.38,alaves,athletic-bilbao
61,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/draw,2.8,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Draw (Netbet),draw,win-market,nt,3.2,alaves,athletic-bilbao
62,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/alaves,3.0,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Alaves (Netbet),alaves,win-market,nt,3.6,alaves,athletic-bilbao
63,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/athletic-bilbao,2.2,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Athletic Bilbao (Netbet),athletic-bilbao,win-market,nt,2.38,alaves,athletic-bilbao
64,sa/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/alaves,3.3,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Alaves (Betsafe),alaves,win-market,sa,3.6,alaves,athletic-bilbao
65,sa/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/athletic-club-bilbao,2.35,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Athletic Bilbao (Betsafe),athletic-bilbao,win-market,sa,2.38,alaves,athletic-bilbao
66,bs/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/alaves,3.3,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Alaves (Betsson),alaves,win-market,bs,3.6,alaves,athletic-bilbao
67,bs/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/athletic-club-bilbao,2.35,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Athletic Bilbao (Betsson),athletic-bilbao,win-market,bs,2.38,alaves,athletic-bilbao
68,qb/football/spanish-la-liga/alaves-v-athletic-bilbao/match-result/alaves,3.25,2022-01-09T17:30:00Z,2022-01-02T06:51:04Z,Alaves (Quinnbet),alaves,win-market,qb,3.6,alaves,athletic-bilbao
69,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,2.95,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Alaves (10bet),alaves,win-market,eb,3.6,alaves,athletic-bilbao
70,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/draw,2.95,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Draw (Mansion Bet),draw,win-market,mb,3.2,alaves,athletic-bilbao
71,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,3.15,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Alaves (Mansion Bet),alaves,win-market,mb,3.6,alaves,athletic-bilbao
72,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/athletic-bilbao,2.25,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Athletic Bilbao (Mansion Bet),athletic-bilbao,win-market,mb,2.38,alaves,athletic-bilbao
73,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/alaves,3.0,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Alaves (Fansbet),alaves,win-market,fb,3.6,alaves,athletic-bilbao
74,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/athletic-bilbao,2.2,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Athletic Bilbao (Fansbet),athletic-bilbao,win-market,fb,2.38,alaves,athletic-bilbao
75,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/draw,2.75,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Draw (Netbet),draw,win-market,nt,3.2,alaves,athletic-bilbao
76,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/alaves,2.95,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Alaves (Netbet),alaves,win-market,nt,3.6,alaves,athletic-bilbao
77,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/athletic-bilbao,2.15,2022-01-09T17:30:00Z,2022-01-02T09:28:38Z,Athletic Bilbao (Netbet),athletic-bilbao,win-market,nt,2.38,alaves,athletic-bilbao
78,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/draw,3.0,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Draw (10bet),draw,win-market,eb,3.2,alaves,athletic-bilbao
79,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,3.2,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Alaves (10bet),alaves,win-market,eb,3.6,alaves,athletic-bilbao
80,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Athletic Bilbao (10bet),athletic-bilbao,win-market,eb,2.38,alaves,athletic-bilbao
81,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/draw,3.05,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Draw (Mansion Bet),draw,win-market,mb,3.2,alaves,athletic-bilbao
82,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,3.25,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Alaves (Mansion Bet),alaves,win-market,mb,3.6,alaves,athletic-bilbao
83,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Athletic Bilbao (Mansion Bet),athletic-bilbao,win-market,mb,2.38,alaves,athletic-bilbao
84,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/draw,2.95,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Draw (Fansbet),draw,win-market,fb,3.2,alaves,athletic-bilbao
85,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/alaves,3.15,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Alaves (Fansbet),alaves,win-market,fb,3.6,alaves,athletic-bilbao
86,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Athletic Bilbao (Fansbet),athletic-bilbao,win-market,fb,2.38,alaves,athletic-bilbao
87,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/draw,2.9,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Draw (Netbet),draw,win-market,nt,3.2,alaves,athletic-bilbao
88,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/alaves,3.05,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Alaves (Netbet),alaves,win-market,nt,3.6,alaves,athletic-bilbao
89,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/athletic-bilbao,2.25,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Athletic Bilbao (Netbet),athletic-bilbao,win-market,nt,2.38,alaves,athletic-bilbao
90,vc/football/esp-la-liga-primera/cd-alaves-v-athletic-bilbao/match-betting-90-mins/draw,3.0,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Draw (Betvictor),draw,win-market,vc,3.2,alaves,athletic-bilbao
91,vc/football/esp-la-liga-primera/cd-alaves-v-athletic-bilbao/match-betting-90-mins/cd-alaves,3.25,2022-01-09T17:30:00Z,2022-01-02T17:42:36Z,Alaves (Betvictor),alaves,win-market,vc,3.6,alaves,athletic-bilbao
92,sa/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/alaves,3.4,2022-01-09T17:30:00Z,2022-01-02T20:16:31Z,Alaves (Betsafe),alaves,win-market,sa,3.6,alaves,athletic-bilbao
93,sa/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/athletic-club-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-02T20:16:31Z,Athletic Bilbao (Betsafe),athletic-bilbao,win-market,sa,2.4,alaves,athletic-bilbao
94,bs/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/alaves,3.4,2022-01-09T17:30:00Z,2022-01-02T20:16:31Z,Alaves (Betsson),alaves,win-market,bs,3.6,alaves,athletic-bilbao
95,bs/football/spain-la-liga/alaves-v-athletic-club-bilbao/match-result/athletic-club-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-02T20:16:31Z,Athletic Bilbao (Betsson),athletic-bilbao,win-market,bs,2.4,alaves,athletic-bilbao
96,bh/football/spain-primera-division/deportivo-alaves-v-athletic-bilbao/tip/deportivo-alaves,3.15,2022-01-09T18:30:00Z,2022-01-02T20:16:31Z,Alaves (Bet At Home),alaves,win-market,bh,3.6,alaves,athletic-bilbao
97,bh/football/spain-primera-division/deportivo-alaves-v-athletic-bilbao/tip/athletic-bilbao,2.36,2022-01-09T18:30:00Z,2022-01-02T20:16:31Z,Athletic Bilbao (Bet At Home),athletic-bilbao,win-market,bh,2.4,alaves,athletic-bilbao
98,nv/soccer/laliga-spain/alaves-v-athletic-bilbao/full-time-result/alaves,3.2,2022-01-09T17:30:00Z,2022-01-02T20:16:31Z,Alaves (Novibet),alaves,win-market,nv,3.6,alaves,athletic-bilbao
99,nv/soccer/laliga-spain/alaves-v-athletic-bilbao/full-time-result/athletic-bilbao,2.4,2022-01-09T17:30:00Z,2022-01-02T20:16:31Z,Athletic Bilbao (Novibet),athletic-bilbao,win-market,nv,2.4,alaves,athletic-bilbao
100,tn/football/spain-la-liga/alaves-v-athletic-bilbao/main-result-main-line/alaves,3.3,2022-01-09T17:30:00Z,2022-01-02T23:00:02Z,Alaves (TonyBet),alaves,win-market,tn,3.45,alaves,athletic-bilbao
101,by/eurfootball/spain-spain-la-liga/alaves-v-athletic-bilbao/match-betting/alaves,3.4,2022-01-09T17:30:00Z,2022-01-02T23:00:02Z,Alaves (BoyleSports),alaves,win-market,by,3.45,alaves,athletic-bilbao
102,by/eurfootball/spain-spain-la-liga/alaves-v-athletic-bilbao/match-betting/athletic-bilbao,2.3,2022-01-09T17:30:00Z,2022-01-02T23:00:02Z,Athletic Bilbao (BoyleSports),athletic-bilbao,win-market,by,2.4,alaves,athletic-bilbao
103,qb/football/spanish-la-liga/alaves-v-athletic-bilbao/match-result/alaves,3.3,2022-01-09T17:30:00Z,2022-01-02T23:00:02Z,Alaves (Quinnbet),alaves,win-market,qb,3.45,alaves,athletic-bilbao
104,vc/football/esp-la-liga-primera/cd-alaves-v-athletic-bilbao/match-betting-90-mins/draw,3.1,2022-01-09T17:30:00Z,2022-01-02T23:00:02Z,Draw (Betvictor),draw,win-market,vc,3.2,alaves,athletic-bilbao
105,vc/football/esp-la-liga-primera/cd-alaves-v-athletic-bilbao/match-betting-90-mins/cd-alaves,3.2,2022-01-09T17:30:00Z,2022-01-02T23:00:02Z,Alaves (Betvictor),alaves,win-market,vc,3.45,alaves,athletic-bilbao
106,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,3.25,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Alaves (10bet),alaves,win-market,eb,3.45,alaves,athletic-bilbao
107,eb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/athletic-bilbao,2.35,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Athletic Bilbao (10bet),athletic-bilbao,win-market,eb,2.4,alaves,athletic-bilbao
108,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/alaves,3.35,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Alaves (Mansion Bet),alaves,win-market,mb,3.45,alaves,athletic-bilbao
109,mb/soccer/spain-la-liga/alaves-v-athletic-bilbao/ft-moneyline/athletic-bilbao,2.35,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Athletic Bilbao (Mansion Bet),athletic-bilbao,win-market,mb,2.4,alaves,athletic-bilbao
110,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/draw,3.0,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Draw (Fansbet),draw,win-market,fb,3.2,alaves,athletic-bilbao
111,fb/soccer/spain-la-liga/alaves-v-athletic-bilbao/1x2/alaves,3.25,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Alaves (Fansbet),alaves,win-market,fb,3.45,alaves,athletic-bilbao
112,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/winner/draw,2.9,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Draw (Netbet),draw,win-market,nt,3.2,alaves,athletic-bilbao
113,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/moneyline/alaves,3.15,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Alaves (Netbet),alaves,win-market,nt,3.45,alaves,athletic-bilbao
114,nt/soccer/spain-la-liga/alaves-v-athletic-bilbao/winner/alaves,3.15,2022-01-09T17:30:00Z,2022-01-03T04:03:39Z,Alaves (Netbet),alaves,win-market,nt,3.45,alaves,athletic-bilbao
